,Text,Part,Document,Order,Sentence,Start,End,Annotator,Tag,Component,Speech,Speaker,SpeakerType,Set,Date,Year,Name,MainTag,NewBegin,NewEnd,idClip
25010,"We have to be willing to make good, sound judgments.",87,25_2000,12,12,43226,43279,,"{""Premise"": 11, ""O"": 1}",Premise,"We have to be willing to make good, sound judgments.",GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Premise,2702.36,2705.68,NOT_FOUND
25011,"Incidentally, I know the value of making sure our troops have the latest technology.",87,25_2000,13,13,43279,43364,,"{""O"": 3, ""Claim"": 13}",Claim,"Incidentally, I know the value of making sure our troops have the latest technology.",GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Claim,2705.68,2711.44,NOT_FOUND
25012,The governor has proposed skipping the next generation of weapons.,87,25_2000,14,14,43364,43431,,"{""O"": 11}",O,The governor has proposed skipping the next generation of weapons.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,O,2711.44,2714.64,NOT_FOUND
25013,"I think that's a big mistake, because I think we have to stay at the cutting edge.",87,25_2000,15,15,43431,43514,,"{""Claim"": 7, ""O"": 3, ""Premise"": 10}",Premise,"I think that's a big mistake, because I think we have to stay at the cutting edge.",GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Mixed,2714.64,2718.24,NOT_FOUND
25014,BUSH: I think you've got to look at how one has handled responsibility in office.,89,25_2000,0,0,43602,43684,,"{""O"": 3, ""Claim"": 15}",Claim, I think you've got to look at how one has handled responsibility in office.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,2723.32,2729.64,NOT_FOUND
25015,Whether or not it's -- the same in domestic policy as well.,89,25_2000,1,1,43684,43744,,"{""Claim"": 13, ""O"": 1}",Claim,Whether or not it's -- the same in domestic policy as well.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,2729.64,2732.84,NOT_FOUND
25016,Whether or not you have the capacity to convince people to follow?,89,25_2000,2,2,43744,43811,,"{""Claim"": 12, ""O"": 1}",Claim,Whether or not you have the capacity to convince people to follow?,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,2732.84,2736.56,NOT_FOUND
25017,Whether or not one makes decisions based on sound principles or whether or not you rely upon polls and focus groups on how to decide what the course of action is.,89,25_2000,3,3,43811,43974,,"{""Claim"": 30, ""O"": 2}",Claim,Whether or not one makes decisions based on sound principles or whether or not you rely upon polls and focus groups on how to decide what the course of action is.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,2736.56,2746.48,NOT_FOUND
25018,We have too much polling and focus groups going on in Washington today.,89,25_2000,4,4,43974,44046,,"{""Claim"": 13, ""O"": 1}",Claim,We have too much polling and focus groups going on in Washington today.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,2746.48,2749.6,NOT_FOUND
25019,We need decisions made on sound principles.,89,25_2000,5,5,44046,44090,,"{""Claim"": 7, ""O"": 1}",Claim,We need decisions made on sound principles.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,2749.6,2752.76,NOT_FOUND
25020,I've been the governor of a big state.,89,25_2000,6,6,44090,44129,,"{""Premise"": 9, ""O"": 1}",Premise,I've been the governor of a big state.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Premise,2752.76,2755.12,NOT_FOUND
25021,"I think one of the hallmarks of my relationship in Austin, Texas, is that I've had the capacity to work with both Republicans and Democrats.",89,25_2000,7,7,44129,44270,,"{""O"": 3, ""Premise"": 26}",Premise,"I think one of the hallmarks of my relationship in Austin, Texas, is that I've had the capacity to work with both Republicans and Democrats.",BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Premise,2755.12,2763.48,NOT_FOUND
25022,I think that's an important part of leadership.,89,25_2000,8,8,44270,44318,,"{""Claim"": 9, ""O"": 1}",Claim,I think that's an important part of leadership.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,2763.48,2765.56,NOT_FOUND
25023,I think what it means to build consensus.,89,25_2000,9,9,44318,44360,,"{""Claim"": 8, ""O"": 1}",Claim,I think what it means to build consensus.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,2765.56,2767.44,NOT_FOUND
25024,I've shown I know how to do so.,89,25_2000,10,10,44360,44392,,"{""Claim"": 9, ""O"": 1}",Claim,I've shown I know how to do so.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,2767.44,2768.88,NOT_FOUND
25025,"Tonight in the audience there's one elected state senator who is a Democrat, a former state-wide officer who is a Democrat, a lot of Democrats who are here in the debate to -- because they want to show their support that shows I know how to lead.",89,25_2000,11,11,44392,44639,,"{""Premise"": 34, ""O"": 12, ""Claim"": 5}",Premise,"Tonight in the audience there's one elected state senator who is a Democrat, a former state-wide officer who is a Democrat, a lot of Democrats who are here in the debate to -- because they want to show their support that shows I know how to lead.",BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Mixed,2768.88,2785.92,NOT_FOUND
25026,"And so the fundamental answer to your question, who can lead and who's shown the ability to get things done?",89,25_2000,12,12,44639,44748,,"{""O"": 23}",O,"And so the fundamental answer to your question, who can lead and who's shown the ability to get things done?",BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,O,2785.92,2791.48,NOT_FOUND
25027,GORE: If I could say one thing.,90,25_2000,0,0,44749,44781,,"{""O"": 9}",O, If I could say one thing.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,O,2791.48,2792.64,NOT_FOUND
25028,GORE: One of the key points in foreign policy and national security policy is the need to re-establish the old-fashioned principle that politics ought to stop at the water's edge.,92,25_2000,0,0,44843,45023,,"{""O"": 3, ""Claim"": 30}",Claim, One of the key points in foreign policy and national security policy is the need to re-establish the old-fashioned principle that politics ought to stop at the water's edge.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Claim,2797.0,2807.08,NOT_FOUND
25029,"When I was in the United States Congress, I worked with former President Reagan to modernize our strategic weaponry and to pursue arms control in a responsible way.",92,25_2000,1,1,45023,45188,,"{""Premise"": 29, ""O"": 1}",Premise,"When I was in the United States Congress, I worked with former President Reagan to modernize our strategic weaponry and to pursue arms control in a responsible way.",GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Premise,2807.08,2816.0,NOT_FOUND
25030,"When I was in the United States Senate I worked with former President Bush, your father.",92,25_2000,2,2,45188,45277,,"{""Premise"": 17, ""O"": 1}",Premise,"When I was in the United States Senate I worked with former President Bush, your father.",GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Premise,2816.0,2820.12,NOT_FOUND
25031,I was one of only a few Democrats in the Senate to support the Persian Gulf War.,92,25_2000,3,3,45277,45358,,"{""Premise"": 17, ""O"": 1}",Premise,I was one of only a few Democrats in the Senate to support the Persian Gulf War.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Premise,2820.12,2825.0,NOT_FOUND
25032,I think bipartisanship is a national asset.,92,25_2000,4,4,45358,45402,,"{""Claim"": 7, ""O"": 1}",Claim,I think bipartisanship is a national asset.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Claim,2825.0,2829.16,NOT_FOUND
25033,We have to find ways to reestablish it in foreign policy and national security policy.,92,25_2000,5,5,45402,45489,,"{""Claim"": 15, ""O"": 1}",Claim,We have to find ways to reestablish it in foreign policy and national security policy.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Claim,2829.16,2834.04,NOT_FOUND
25034,BUSH: Yeah.,94,25_2000,0,0,45532,45544,,"{""O"": 4}",O, Yeah.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,O,2836.24,2836.36,NOT_FOUND
25035,Why haven't they done it in seven years?,94,25_2000,1,1,45544,45585,,"{""O"": 10}",O,Why haven't they done it in seven years?,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,O,2836.36,2839.8,NOT_FOUND
25036,"GORE: Oh, absolutely.",96,25_2000,0,0,45769,45791,,"{""O"": 5, ""Claim"": 1}",O," Oh, absolutely.",GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,O,2851.68,2854.48,NOT_FOUND
25037,This is a very important moment in the history of our country.,96,25_2000,1,1,45791,45854,,"{""Claim"": 12, ""O"": 1}",Claim,This is a very important moment in the history of our country.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Claim,2854.48,2859.0,NOT_FOUND
25038,"Look, we've got the biggest surpluses in all of American history.",96,25_2000,2,2,45854,45920,,"{""O"": 3, ""Premise"": 11}",Premise,"Look, we've got the biggest surpluses in all of American history.",GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Premise,2859.0,2862.64,NOT_FOUND
25039,The key question that has to be answered in this election is will we use that prosperity wisely in a way that benefits all of our people and doesn't go just to the few.,96,25_2000,3,3,45920,46089,,"{""Claim"": 35, ""O"": 1}",Claim,The key question that has to be answered in this election is will we use that prosperity wisely in a way that benefits all of our people and doesn't go just to the few.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Claim,2862.64,2875.08,NOT_FOUND
25040,"Almost half of all the tax cut benefits, as I said under Governor Bush's plan, go to the wealthiest 1%.",96,25_2000,4,4,46089,46193,,"{""Premise"": 24, ""O"": 1}",Premise,"Almost half of all the tax cut benefits, as I said under Governor Bush's plan, go to the wealthiest 1%.",GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Premise,2875.08,2881.64,NOT_FOUND
25041,I think we have to make the right and responsible choices.,96,25_2000,5,5,46193,46252,,"{""Claim"": 11, ""O"": 1}",Claim,I think we have to make the right and responsible choices.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Claim,2881.64,2884.92,NOT_FOUND
25042,"I think we have to invest in education, protecting the environment, health care, a prescription drug benefit that goes to all seniors, not just to the poor, under Medicare, not relying on HMOs and insurance companies.",96,25_2000,6,6,46252,46470,,"{""Claim"": 42, ""O"": 1}",Claim,"I think we have to invest in education, protecting the environment, health care, a prescription drug benefit that goes to all seniors, not just to the poor, under Medicare, not relying on HMOs and insurance companies.",GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Claim,2884.92,2899.8,NOT_FOUND
25043,I think that we have to help parents and strengthen families by dealing with the kind of inappropriate entertainment material that families are just heart sick that their children are exposed to.,96,25_2000,7,7,46470,46666,,"{""Claim"": 32, ""O"": 1}",Claim,I think that we have to help parents and strengthen families by dealing with the kind of inappropriate entertainment material that families are just heart sick that their children are exposed to.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Claim,2899.8,2910.52,NOT_FOUND
25044,I think we've got to have welfare reform taken to the next stage.,96,25_2000,8,8,46666,46732,,"{""Claim"": 14, ""O"": 1}",Claim,I think we've got to have welfare reform taken to the next stage.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Claim,2910.52,2914.8,NOT_FOUND
25045,"I think that we have got to balance the budget every single year, pay down the national debt and, in fact, under my proposal the national debt will be completely eliminated by the year 2012.",96,25_2000,9,9,46732,46923,,"{""Claim"": 33, ""O"": 6}",Claim,"I think that we have got to balance the budget every single year, pay down the national debt and, in fact, under my proposal the national debt will be completely eliminated by the year 2012.",GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Claim,2914.8,2925.76,NOT_FOUND
25046,I think we need to put Medicare and Social Security in a lockbox.,96,25_2000,10,10,46923,46989,,"{""Claim"": 13, ""O"": 1}",Claim,I think we need to put Medicare and Social Security in a lockbox.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Claim,2925.76,2929.96,NOT_FOUND
25047,The governor will not put Medicare in a lockbox.,96,25_2000,11,11,46989,47038,,"{""Premise"": 9, ""O"": 1}",Premise,The governor will not put Medicare in a lockbox.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Premise,2929.96,2932.92,NOT_FOUND
25048,I don't think it should be used as a piggy bank for other programs.,96,25_2000,12,12,47038,47106,,"{""Claim"": 15, ""O"": 1}",Claim,I don't think it should be used as a piggy bank for other programs.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Claim,2932.92,2936.16,NOT_FOUND
25049,I think it needs to be moved out of the budget and protected.,96,25_2000,13,13,47106,47168,,"{""Claim"": 13, ""O"": 1}",Claim,I think it needs to be moved out of the budget and protected.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Claim,2936.16,2939.48,NOT_FOUND
25050,I'll veto anything that takes money out of Social Security or Medicare for anything other than Social Security or Medicare.,96,25_2000,14,14,47168,47292,,"{""Claim"": 21, ""O"": 1}",Claim,I'll veto anything that takes money out of Social Security or Medicare for anything other than Social Security or Medicare.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Claim,2939.48,2947.88,NOT_FOUND
25051,"Now, the priorities are just very different.",96,25_2000,15,15,47292,47337,,"{""O"": 3, ""Claim"": 6}",Claim,"Now, the priorities are just very different.",GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Claim,2947.88,2950.48,NOT_FOUND
25052,I'll give you a couple of examples.,96,25_2000,16,16,47337,47373,,"{""O"": 9}",O,I'll give you a couple of examples.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,O,2950.48,2952.32,NOT_FOUND
25053,"For every new dollar that I propose for spending on health care, Governor Bush spends $3 for a tax cut for the wealthiest 1%.",96,25_2000,17,17,47373,47499,,"{""Premise"": 27, ""O"": 1}",Premise,"For every new dollar that I propose for spending on health care, Governor Bush spends $3 for a tax cut for the wealthiest 1%.",GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Premise,2952.32,2964.6,NOT_FOUND
25054,"Now, for every dollar that I propose to spend on education, he spends $5 on a tax cut for the wealthiest 1%.",96,25_2000,18,18,47499,47608,,"{""O"": 3, ""Premise"": 24}",Premise,"Now, for every dollar that I propose to spend on education, he spends $5 on a tax cut for the wealthiest 1%.",GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Premise,2964.6,2973.04,NOT_FOUND
25055,Those are very clear differences.,96,25_2000,19,19,47608,47642,,"{""Claim"": 5, ""O"": 1}",Claim,Those are very clear differences.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Claim,2973.04,2975.0,NOT_FOUND
25056,BUSH: The man is practicing fuzzy math again.,98,25_2000,0,0,47674,47720,,"{""O"": 3, ""Claim"": 7}",Claim, The man is practicing fuzzy math again.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,2976.36,2978.96,NOT_FOUND
25057,There's differences.,98,25_2000,1,1,47720,47741,,"{""Claim"": 3, ""O"": 1}",Claim,There's differences.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,2978.96,2981.64,NOT_FOUND
25058,"Under Vice President Gore's plan, he is going to grow the federal government in the largest increase since Lyndon Baines Johnson in 1965.",98,25_2000,2,2,47741,47879,,"{""Premise"": 25, ""O"": 1}",Premise,"Under Vice President Gore's plan, he is going to grow the federal government in the largest increase since Lyndon Baines Johnson in 1965.",BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Premise,2981.64,2988.32,NOT_FOUND
25059,"We're talking about a massive government, folks.",98,25_2000,3,3,47879,47928,,"{""Premise"": 7, ""O"": 3}",Premise,"We're talking about a massive government, folks.",BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Premise,2988.32,2990.88,NOT_FOUND
25060,"We're talking about adding to or increasing 200 programs, 20,000 new bureaucrats.",98,25_2000,4,4,47928,48010,,"{""Premise"": 14, ""O"": 1}",Premise,"We're talking about adding to or increasing 200 programs, 20,000 new bureaucrats.",BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Premise,2990.88,2997.44,NOT_FOUND
25061,Imagine how many IRS agents it is going to take to be able to figure out his targeted tax cut for the middle class that excludes 50 million Americans.,98,25_2000,5,5,48010,48161,,"{""Premise"": 29, ""O"": 1}",Premise,Imagine how many IRS agents it is going to take to be able to figure out his targeted tax cut for the middle class that excludes 50 million Americans.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Premise,2997.44,3007.44,NOT_FOUND
25062,There is a huge difference in this campaign.,98,25_2000,6,6,48161,48206,,"{""Claim"": 8, ""O"": 1}",Claim,There is a huge difference in this campaign.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,3007.44,3010.04,NOT_FOUND
25063,He says he's going to give you tax cuts.,98,25_2000,7,7,48206,48247,,"{""Premise"": 10, ""O"": 1}",Premise,He says he's going to give you tax cuts.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Premise,3010.04,3012.04,NOT_FOUND
25064,50 million of you won't receive it.,98,25_2000,8,8,48247,48283,,"{""Claim"": 8, ""O"": 1}",Claim,50 million of you won't receive it.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,3012.04,3013.96,NOT_FOUND
25065,He said in his speech he wants to make sure the right people get tax relief.,98,25_2000,9,9,48283,48360,,"{""Premise"": 16, ""O"": 1}",Premise,He said in his speech he wants to make sure the right people get tax relief.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Premise,3013.96,3018.04,NOT_FOUND
25066,That's not the role of a president to decide right and wrong.,98,25_2000,10,10,48360,48422,,"{""Claim"": 13, ""O"": 1}",Claim,That's not the role of a president to decide right and wrong.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,3018.04,3021.56,NOT_FOUND
25067,Everybody who pays taxes ought to get tax relief.,98,25_2000,11,11,48422,48472,,"{""Claim"": 9, ""O"": 1}",Claim,Everybody who pays taxes ought to get tax relief.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,3021.56,3024.36,NOT_FOUND
25068,"After my plan is in place, the wealthiest Americans will pay a higher percentage of taxes then they do today, the poorest of Americans, six million families, won't pay any tax at all.",98,25_2000,12,12,48472,48656,,"{""Claim"": 37, ""O"": 2}",Claim,"After my plan is in place, the wealthiest Americans will pay a higher percentage of taxes then they do today, the poorest of Americans, six million families, won't pay any tax at all.",BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,3024.36,3038.24,NOT_FOUND
25069,It's a huge difference.,98,25_2000,13,13,48656,48680,,"{""Claim"": 5, ""O"": 1}",Claim,It's a huge difference.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,3038.24,3039.6,NOT_FOUND
25070,A difference between big exploding federal government that wants to think on your behalf and a plan that meets priorities and liberates working people to be able to make decisions on your own.,98,25_2000,14,14,48680,48873,,"{""Premise"": 33, ""O"": 1}",Premise,A difference between big exploding federal government that wants to think on your behalf and a plan that meets priorities and liberates working people to be able to make decisions on your own.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Premise,3039.6,3050.72,NOT_FOUND
25071,"GORE: Let me just say, Jim, you haven't heard the governor deny these numbers.",99,25_2000,0,0,48874,48953,,"{""O"": 10, ""Premise"": 9}",O," Let me just say, Jim, you haven't heard the governor deny these numbers.",GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Mixed,3050.72,3054.0,NOT_FOUND
25072,He's called them phony and fuzzy.,99,25_2000,1,1,48953,48987,,"{""Premise"": 7, ""O"": 1}",Premise,He's called them phony and fuzzy.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Premise,3054.0,3055.96,NOT_FOUND
25073,The fact remains almost 30% of his proposed tax cut goes to -- only to Americans that make more than $1 million per year.,99,25_2000,2,2,48987,49109,,"{""Claim"": 26, ""O"": 1}",Claim,The fact remains almost 30% of his proposed tax cut goes to -- only to Americans that make more than $1 million per year.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Claim,3055.96,3068.92,NOT_FOUND
25074,More money goes to the -- can I have a rebuttal here?,99,25_2000,3,3,49109,49163,,"{""O"": 13}",O,More money goes to the -- can I have a rebuttal here?,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,O,3068.92,3072.68,NOT_FOUND
25075,BUSH: Let me tell you what the facts are.,101,25_2000,0,0,49204,49246,,"{""O"": 11}",O, Let me tell you what the facts are.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,O,3074.56,3076.44,NOT_FOUND
25076,"The facts are after my plan, the wealthiest of Americans pay more taxes of the percentage of the whole than they do today.",101,25_2000,1,1,49246,49369,,"{""Claim"": 24, ""O"": 1}",Claim,"The facts are after my plan, the wealthiest of Americans pay more taxes of the percentage of the whole than they do today.",BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,3076.44,3083.08,NOT_FOUND
25077,"Secondly, if you're a family of four making $50,000 in Massachusetts, you get a 50% tax cut.",101,25_2000,2,2,49369,49462,,"{""O"": 3, ""Claim"": 20}",Claim,"Secondly, if you're a family of four making $50,000 in Massachusetts, you get a 50% tax cut.",BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,3083.08,3088.56,NOT_FOUND
25078,Let me give you one example.,101,25_2000,3,3,49462,49491,,"{""O"": 7}",O,Let me give you one example.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,O,3088.56,3089.92,NOT_FOUND
25079,"The Strunk family in Allentown, Pennsylvania, I campaigned with them the other day.",101,25_2000,4,4,49491,49575,,"{""Premise"": 15, ""O"": 1}",Premise,"The Strunk family in Allentown, Pennsylvania, I campaigned with them the other day.",BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Premise,3089.92,3093.48,NOT_FOUND
25080,"They make $51,000 combined income, they pay about $3500 in taxes.",101,25_2000,5,5,49575,49641,,"{""Premise"": 14, ""O"": 1}",Premise,"They make $51,000 combined income, they pay about $3500 in taxes.",BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Premise,3093.48,3101.2,NOT_FOUND
25081,"Under my plan, they get $1800 of tax relief.",101,25_2000,6,6,49641,49686,,"{""Premise"": 11, ""O"": 1}",Premise,"Under my plan, they get $1800 of tax relief.",BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Premise,3101.2,3104.44,NOT_FOUND
25082,"Under Vice President Gore's plan, they get $145 of tax relief.",101,25_2000,7,7,49686,49749,,"{""Premise"": 14, ""O"": 1}",Premise,"Under Vice President Gore's plan, they get $145 of tax relief.",BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Premise,3104.44,3109.12,NOT_FOUND
25083,Now you tell me who stands on the side of the fence.,101,25_2000,8,8,49749,49802,,"{""O"": 13}",O,Now you tell me who stands on the side of the fence.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,O,3109.12,3113.32,NOT_FOUND
25084,You ask the Strunks whose plan makes more sense.,101,25_2000,9,9,49802,49851,,"{""O"": 10}",O,You ask the Strunks whose plan makes more sense.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,O,3113.32,3116.32,NOT_FOUND
25085,There is a difference of opinion.,101,25_2000,10,10,49851,49885,,"{""Claim"": 6, ""O"": 1}",Claim,There is a difference of opinion.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,453.6,455.36,NOT_FOUND
25086,He would rather spend the family's $1800 and I would rather the Strunks spend their own money.,101,25_2000,11,11,49885,49980,,"{""Claim"": 19, ""O"": 1}",Claim,He would rather spend the family's $1800 and I would rather the Strunks spend their own money.,BUSH,Candidate,TRAIN,03 Oct 2000,2000,George W. Bush,Claim,3118.68,3123.88,NOT_FOUND
25087,"GORE: No, I don't, and I'm not going to go to calling names on his facts.",103,25_2000,0,0,50033,50107,,"{""O"": 5, ""Claim"": 17}",Claim," No, I don't, and I'm not going to go to calling names on his facts.",GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Claim,3126.92,3130.48,NOT_FOUND
25088,I'm just gonna tell you what the real facts are.,103,25_2000,1,1,50107,50156,,"{""Claim"": 12, ""O"": 1}",Claim,I'm just gonna tell you what the real facts are.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Claim,3130.48,3132.48,NOT_FOUND
25089,The analysis that he's talking about leaves out more than half of the tax cuts that I have proposed.,103,25_2000,2,2,50156,50257,,"{""Claim"": 20, ""O"": 1}",Claim,The analysis that he's talking about leaves out more than half of the tax cuts that I have proposed.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Claim,3132.48,3138.16,NOT_FOUND
25090,"And if you just add the numbers up, he still hasn't denied it, he spends more money on a tax cut for the wealthiest 1% than all his new proposals for prescription drugs, healthcare, education, and national defense combined.",103,25_2000,3,3,50257,50481,,"{""O"": 4, ""Premise"": 13, ""Claim"": 30}",Claim,"And if you just add the numbers up, he still hasn't denied it, he spends more money on a tax cut for the wealthiest 1% than all his new proposals for prescription drugs, healthcare, education, and national defense combined.",GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Mixed,3138.16,3151.4,NOT_FOUND
25091,Now those are the wrong priorities.,103,25_2000,4,4,50481,50517,,"{""O"": 2, ""Claim"": 5}",Claim,Now those are the wrong priorities.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Claim,3151.4,3153.88,NOT_FOUND
25092,$665 billion over ten years for the wealthiest 1%.,103,25_2000,5,5,50517,50568,,"{""Premise"": 11, ""O"": 1}",Premise,$665 billion over ten years for the wealthiest 1%.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Premise,3153.88,3161.4,NOT_FOUND
25093,"As I said, almost 30% of it goes to Americans that make more than $1 million per year.",103,25_2000,6,6,50568,50655,,"{""O"": 5, ""Premise"": 17}",Premise,"As I said, almost 30% of it goes to Americans that make more than $1 million per year.",GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Premise,3161.4,3169.0,NOT_FOUND
25094,Every middle class family is eligible for a tax cut under my proposal.,103,25_2000,7,7,50655,50726,,"{""Premise"": 13, ""O"": 1}",Premise,Every middle class family is eligible for a tax cut under my proposal.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Premise,3169.0,3173.04,NOT_FOUND
25095,Let me give you some specific examples.,103,25_2000,8,8,50726,50766,,"{""O"": 8}",O,Let me give you some specific examples.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,O,3173.04,3175.0,NOT_FOUND
25096,"I believe college tuition up to $10,000 per year ought to be tax deductible so middle-class families can choose to send their children to college.",103,25_2000,9,9,50766,50913,,"{""Claim"": 26, ""O"": 1}",Claim,"I believe college tuition up to $10,000 per year ought to be tax deductible so middle-class families can choose to send their children to college.",GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Claim,3175.0,3187.52,NOT_FOUND
25097,I believe all senior citizens should be able to choose their own doctors and get prescription drugs from their own pharmacists with Medicare paying half the bill.,103,25_2000,10,10,50913,51076,,"{""Claim"": 27, ""O"": 1}",Claim,I believe all senior citizens should be able to choose their own doctors and get prescription drugs from their own pharmacists with Medicare paying half the bill.,GORE,Candidate,TRAIN,03 Oct 2000,2000,Albert A. Gore,Claim,3187.52,3199.24,NOT_FOUND
