,Text,Part,Document,Order,Sentence,Start,End,Annotator,Tag,Component,Speech,Speaker,SpeakerType,Set,Date,Year,Name,MainTag,NewBegin,NewEnd,idClip
21502,These are family issues.,107,39_2012,19,19,44366,44391,,"{""O"": 5}",O,These are family issues.,OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,O,2566.16,2567.84,NOT_FOUND
21503,These are economic issues.,107,39_2012,20,20,44391,44418,,"{""O"": 5}",O,These are economic issues.,OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,O,2567.84,2569.6,NOT_FOUND
21504,And one of the things that makes us grow as an economy is when everybody participates and women are getting the same fair deal as men are.,107,39_2012,21,21,44419,44558,,"{""O"": 3, ""Claim"": 25}",Claim,And one of the things that makes us grow as an economy is when everybody participates and women are getting the same fair deal as men are.,OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Claim,2569.6,2577.96,NOT_FOUND
21505,OBAMA: And I've got two daughters and I want to make sure that they have the same opportunities that anybody's sons have.,109,39_2012,0,0,44587,44709,,"{""O"": 5, ""Premise"": 5, ""Claim"": 16}",Claim, And I've got two daughters and I want to make sure that they have the same opportunities that anybody's sons have.,OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Mixed,2578.84,2586.56,NOT_FOUND
21506,That's part of what I'm fighting for as president of the United States.,109,39_2012,1,1,44709,44781,,"{""Premise"": 15, ""O"": 1}",Premise,That's part of what I'm fighting for as president of the United States.,OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Premise,2586.56,2589.12,NOT_FOUND
21507,ROMNEY: Thank you.,112,39_2012,0,0,45410,45429,,"{""O"": 5}",O, Thank you.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,O,2283.88,2285.4,NOT_FOUND
21508,And I appreciate that question.,112,39_2012,1,1,45429,45461,,"{""O"": 6}",O,And I appreciate that question.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,O,2638.72,2640.28,NOT_FOUND
21509,"I just want to make sure that, I think I was supposed to get that last answer, but I want to point out that that I don't believe...",112,39_2012,2,2,45461,45593,,"{""O"": 32}",O,"I just want to make sure that, I think I was supposed to get that last answer, but I want to point out that that I don't believe...",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,O,2640.28,2645.8,NOT_FOUND
21510,"OBAMA: I don't think so, Candy.",113,39_2012,0,0,45595,45627,,"{""O"": 10}",O," I don't think so, Candy.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,O,2645.8,2647.04,NOT_FOUND
21511,ROMNEY: ...,114,39_2012,0,0,45628,45640,,"{""O"": 3}",O, ...,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,O,2647.04,2647.04,NOT_FOUND
21512,I don't believe...,114,39_2012,1,1,45640,45659,,"{""O"": 5}",O,I don't believe...,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,O,2647.04,2647.8,NOT_FOUND
21513,OBAMA: I want to make sure our timekeepers are working here.,115,39_2012,0,0,45660,45721,,"{""O"": 13}",O, I want to make sure our timekeepers are working here.,OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,O,2647.8,2650.84,NOT_FOUND
21514,ROMNEY: The time -- the time...,116,39_2012,0,0,45722,45754,,"{""O"": 8}",O, The time -- the time...,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,O,2650.84,2652.28,NOT_FOUND
21515,ROMNEY: I'd just note that I don't believe that bureaucrats in Washington should tell someone whether they can use contraceptives or not.,118,39_2012,0,0,46027,46165,,"{""O"": 8, ""Claim"": 18}",Claim, I'd just note that I don't believe that bureaucrats in Washington should tell someone whether they can use contraceptives or not.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,2663.96,2670.0,NOT_FOUND
21516,And I don't believe employers should tell someone whether they could have contraceptive care of not.,118,39_2012,1,1,46165,46266,,"{""O"": 2, ""Claim"": 16}",Claim,And I don't believe employers should tell someone whether they could have contraceptive care of not.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,2670.0,2674.2,NOT_FOUND
21517,Every woman in America should have access to contraceptives.,118,39_2012,2,2,46266,46327,,"{""Claim"": 9, ""O"": 1}",Claim,Every woman in America should have access to contraceptives.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,2674.2,2677.28,NOT_FOUND
21518,And -- and the -- and the president's statement of my policy is completely and totally wrong.,118,39_2012,3,3,46327,46421,,"{""O"": 7, ""Claim"": 12}",Claim,And -- and the -- and the president's statement of my policy is completely and totally wrong.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,2677.28,2681.64,NOT_FOUND
21519,OBAMA: Governor...,119,39_2012,0,0,46422,46441,,"{""O"": 4}",O, Governor...,OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,O,5704.56,5705.12,NOT_FOUND
21520,ROMNEY: Let me come back and -- and answer your question.,120,39_2012,0,0,46442,46500,,"{""O"": 13}",O, Let me come back and -- and answer your question.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,O,2682.32,2684.64,NOT_FOUND
21521,President Bush and I are -- are different people and these are different times and that's why my five point plan is so different than what he would have done.,120,39_2012,1,1,46500,46659,,"{""Claim"": 22, ""O"": 10}",Claim,President Bush and I are -- are different people and these are different times and that's why my five point plan is so different than what he would have done.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,2684.64,2692.72,NOT_FOUND
21522,"I mean for instance, we can now, by virtue of new technology actually get all the energy we need in North America without having to go to the -- the Arabs or the Venezuelans or anyone else.",120,39_2012,2,2,46660,46850,,"{""O"": 6, ""Premise"": 34}",Premise,"I mean for instance, we can now, by virtue of new technology actually get all the energy we need in North America without having to go to the -- the Arabs or the Venezuelans or anyone else.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,2692.72,2703.12,NOT_FOUND
21523,"That wasn't true in his time, that's why my policy starts with a very robust policy to get all that energy in North America -- become energy secure.",120,39_2012,3,3,46850,46999,,"{""O"": 12, ""Claim"": 20}",Claim,"That wasn't true in his time, that's why my policy starts with a very robust policy to get all that energy in North America -- become energy secure.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,2703.12,2711.36,NOT_FOUND
21524,"Number two, trade -- I'll crack down on China, President Bush didn't.",120,39_2012,4,4,47000,47070,,"{""O"": 7, ""Claim"": 6, ""Premise"": 4}",O,"Number two, trade -- I'll crack down on China, President Bush didn't.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Mixed,2711.36,2716.08,NOT_FOUND
21525,I'm also going to dramatically expand trade in Latin America.,120,39_2012,5,5,47070,47132,,"{""Claim"": 11, ""O"": 1}",Claim,I'm also going to dramatically expand trade in Latin America.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,2716.08,2719.04,NOT_FOUND
21526,It's been growing about 12 percent per year over a long period of time.,120,39_2012,6,6,47132,47204,,"{""Premise"": 15, ""O"": 1}",Premise,It's been growing about 12 percent per year over a long period of time.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,2719.04,2721.92,NOT_FOUND
21527,I want to add more free trade agreements so we'll have more trade.,120,39_2012,7,7,47204,47271,,"{""Claim"": 8, ""O"": 2, ""Premise"": 5}",Claim,I want to add more free trade agreements so we'll have more trade.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Mixed,2721.92,2725.12,NOT_FOUND
21528,"Number three, I'm going to get us to a balanced budget.",120,39_2012,8,8,47272,47328,,"{""O"": 4, ""Claim"": 10}",Claim,"Number three, I'm going to get us to a balanced budget.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,2725.12,2728.08,NOT_FOUND
21529,President Bush didn't.,120,39_2012,9,9,47047,47070,,{},,President Bush didn't.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Mixed,2728.08,2729.76,NOT_FOUND
21530,"President Obama was right, he said that that was outrageous to have deficits as high as half a trillion dollars under the Bush years.",120,39_2012,10,10,47351,47485,,"{""Premise"": 25, ""O"": 1}",Premise,"President Obama was right, he said that that was outrageous to have deficits as high as half a trillion dollars under the Bush years.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,2729.76,2737.24,NOT_FOUND
21531,"He was right, but then he put in place deficits twice that size for every one of his four years.",120,39_2012,11,11,47485,47582,,"{""O"": 8, ""Claim"": 14}",Claim,"He was right, but then he put in place deficits twice that size for every one of his four years.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,2737.24,2743.28,NOT_FOUND
21532,"And his forecast for the next four years is more deficits, almost that large.",120,39_2012,12,12,47582,47660,,"{""O"": 2, ""Claim"": 14}",Claim,"And his forecast for the next four years is more deficits, almost that large.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,2743.28,2748.52,NOT_FOUND
21533,So that's the next area I'm different than President Bush.,120,39_2012,13,13,47660,47719,,"{""O"": 7, ""Claim"": 6}",O,So that's the next area I'm different than President Bush.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Mixed,2748.52,2750.76,NOT_FOUND
21534,"And then let's take the last one, championing small business.",120,39_2012,14,14,47720,47782,,"{""O"": 13}",O,"And then let's take the last one, championing small business.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,O,2750.76,2754.44,NOT_FOUND
21535,Our party has been focused too long.,120,39_2012,15,15,47782,47819,,"{""O"": 8}",O,Our party has been focused too long.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,O,2754.44,2756.84,NOT_FOUND
21536,I came through small business.,120,39_2012,16,16,47819,47850,,"{""Premise"": 5, ""O"": 1}",Premise,I came through small business.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,2756.84,2759.16,NOT_FOUND
21537,I understand how hard it is to start a small business.,120,39_2012,17,17,47850,47905,,"{""Premise"": 11, ""O"": 1}",Premise,I understand how hard it is to start a small business.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,2759.16,2762.36,NOT_FOUND
21538,That's why everything I'll do is designed to help small businesses grow and add jobs.,120,39_2012,18,18,47905,47991,,"{""O"": 4, ""Claim"": 14}",Claim,That's why everything I'll do is designed to help small businesses grow and add jobs.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,2762.36,2768.24,NOT_FOUND
21539,I want to keep their taxes down on small business.,120,39_2012,19,19,47991,48042,,"{""Claim"": 10, ""O"": 1}",Claim,I want to keep their taxes down on small business.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,2768.24,2771.44,NOT_FOUND
21540,"I want regulators to see their job as encouraging small enterprise, not crushing it.",120,39_2012,20,20,48042,48127,,"{""Claim"": 11, ""O"": 2, ""Premise"": 3}",Claim,"I want regulators to see their job as encouraging small enterprise, not crushing it.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Mixed,2771.44,2777.36,NOT_FOUND
21541,"And the thing I find the most troubling about Obama Care, well it's a long list, but one of the things I find most troubling is that when you go out and talk to small businesses and ask them what they think about it, they tell you it keeps them from hiring more people.",120,39_2012,21,21,48128,48398,,"{""O"": 21, ""Premise"": 38}",Premise,"And the thing I find the most troubling about Obama Care, well it's a long list, but one of the things I find most troubling is that when you go out and talk to small businesses and ask them what they think about it, they tell you it keeps them from hiring more people.",ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,2777.36,2790.32,NOT_FOUND
21542,My priority is jobs.,120,39_2012,22,22,48399,48420,,"{""Claim"": 4, ""O"": 1}",Claim,My priority is jobs.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,2790.32,2792.56,NOT_FOUND
21543,I know how to make that happen.,120,39_2012,23,23,48420,48452,,"{""Premise"": 7, ""O"": 1}",Premise,I know how to make that happen.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,1814.28,1815.88,NOT_FOUND
21544,And President Bush has a very different path for a very different time.,120,39_2012,24,24,48452,48524,,"{""O"": 2, ""Claim"": 12}",Claim,And President Bush has a very different path for a very different time.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,2794.36,2798.12,NOT_FOUND
21545,My path is designed in getting small businesses to grow and hire people.,120,39_2012,25,25,48524,48597,,"{""Claim"": 13, ""O"": 1}",Claim,My path is designed in getting small businesses to grow and hire people.,ROMNEY,Candidate,VALIDATION,16 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,2798.12,2802.32,NOT_FOUND
21546,"OBAMA: Well, first of all, I think it's important to tell you that we did come in during some tough times.",122,39_2012,0,0,48643,48750,,"{""O"": 26}",O," Well, first of all, I think it's important to tell you that we did come in during some tough times.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,O,2804.48,2814.08,NOT_FOUND
21547,"We were losing 800,000 jobs a month when I started.",122,39_2012,1,1,48750,48802,,"{""Premise"": 10, ""O"": 1}",Premise,"We were losing 800,000 jobs a month when I started.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Premise,2814.08,2816.4,NOT_FOUND
21548,But we had been digging our way out of policies that were misplaced and focused on the top doing very well and middle class folks not doing well.,122,39_2012,2,2,48802,48948,,"{""O"": 2, ""Premise"": 27}",Premise,But we had been digging our way out of policies that were misplaced and focused on the top doing very well and middle class folks not doing well.,OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Premise,2816.4,2828.24,NOT_FOUND
21549,"Now, we've seen 30 consecutive -- 31 consecutive months of job growth; 5.2 million new jobs created.",122,39_2012,3,3,48948,49049,,"{""O"": 9, ""Claim"": 12}",Claim,"Now, we've seen 30 consecutive -- 31 consecutive months of job growth; 5.2 million new jobs created.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Claim,2828.24,2837.0,NOT_FOUND
21550,And the plans that I talked about will create even more.,122,39_2012,4,4,49049,49106,,"{""O"": 2, ""Claim"": 10}",Claim,And the plans that I talked about will create even more.,OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Claim,2837.0,2841.52,NOT_FOUND
21551,"But when Governor Romney says that he has a very different economic plan, the centerpiece of his economic plan are tax cuts.",122,39_2012,5,5,49106,49231,,"{""O"": 2, ""Premise"": 22}",Premise,"But when Governor Romney says that he has a very different economic plan, the centerpiece of his economic plan are tax cuts.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Premise,2841.52,2848.32,NOT_FOUND
21552,That's what took us from surplus to deficit.,122,39_2012,6,6,49231,49276,,"{""Claim"": 9, ""O"": 1}",Claim,That's what took us from surplus to deficit.,OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Claim,2848.32,2853.32,NOT_FOUND
21553,"When he talks about getting tough on China, keep in mind that Governor Romney invested in companies that were pioneers of outsourcing to China, and is currently investing in countries -- in companies that are building surveillance equipment for China to spy on its own folks.",122,39_2012,7,7,49276,49552,,"{""O"": 17, ""Premise"": 32}",Premise,"When he talks about getting tough on China, keep in mind that Governor Romney invested in companies that were pioneers of outsourcing to China, and is currently investing in countries -- in companies that are building surveillance equipment for China to spy on its own folks.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Premise,2853.32,2873.92,NOT_FOUND
21554,"That's -- Governor, you're the last person who's going to get tough on China.",122,39_2012,8,8,49553,49631,,"{""O"": 4, ""Claim"": 15}",Claim,"That's -- Governor, you're the last person who's going to get tough on China.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Claim,2873.92,2879.4,NOT_FOUND
21555,"And what we've done when it comes to trade is not only sign three trade deals to open up new markets, but we've also set up a task force for trade that goes after anybody who is taking advantage of American workers or businesses and not creating a level playing field.",122,39_2012,9,9,49631,49900,,"{""O"": 4, ""Premise"": 21, ""Claim"": 30}",Claim,"And what we've done when it comes to trade is not only sign three trade deals to open up new markets, but we've also set up a task force for trade that goes after anybody who is taking advantage of American workers or businesses and not creating a level playing field.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Mixed,2879.4,2894.04,NOT_FOUND
21556,We've brought twice as many cases against unfair trading practices than the previous administration and we've won every single one that's been decided.,122,39_2012,10,10,49900,50052,,"{""Claim"": 15, ""O"": 12}",Claim,We've brought twice as many cases against unfair trading practices than the previous administration and we've won every single one that's been decided.,OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Claim,2894.04,2904.16,NOT_FOUND
21557,"When I said that we had to make sure that China was not flooding our domestic market with cheap tires, Governor Romney said I was being protectionist; that it wouldn't be helpful to American workers.",122,39_2012,11,11,50053,50253,,"{""O"": 7, ""Premise"": 32}",Premise,"When I said that we had to make sure that China was not flooding our domestic market with cheap tires, Governor Romney said I was being protectionist; that it wouldn't be helpful to American workers.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Premise,2904.16,2917.04,NOT_FOUND
21558,"Well, in fact we saved 1,000 jobs.",122,39_2012,12,12,50253,50288,,"{""O"": 5, ""Claim"": 4}",O,"Well, in fact we saved 1,000 jobs.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Mixed,2917.04,2919.28,NOT_FOUND
21559,And that's the kind of tough trade actions that are required.,122,39_2012,13,13,50288,50350,,"{""O"": 13}",O,And that's the kind of tough trade actions that are required.,OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,O,2919.28,2922.96,NOT_FOUND
21560,But the last point I want to make is this.,122,39_2012,14,14,50351,50394,,"{""O"": 11}",O,But the last point I want to make is this.,OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,O,2922.96,2926.68,NOT_FOUND
21561,"You know, there are some things where Governor Romney is different from George Bush.",122,39_2012,15,15,50394,50479,,"{""O"": 4, ""Claim"": 12}",Claim,"You know, there are some things where Governor Romney is different from George Bush.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Claim,2926.68,2930.44,NOT_FOUND
21562,George Bush didn't propose turning Medicare into a voucher.,122,39_2012,16,16,50479,50539,,"{""Premise"": 10, ""O"": 1}",Premise,George Bush didn't propose turning Medicare into a voucher.,OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Premise,2930.44,2934.48,NOT_FOUND
21563,George Bush embraced comprehensive immigration reform.,122,39_2012,17,17,50539,50594,,"{""Claim"": 6, ""O"": 1}",Claim,George Bush embraced comprehensive immigration reform.,OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Claim,2934.48,2939.08,NOT_FOUND
21564,He didn't call for self-deportation.,122,39_2012,18,18,50594,50631,,"{""Premise"": 6, ""O"": 1}",Premise,He didn't call for self-deportation.,OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Premise,2939.08,2941.32,NOT_FOUND
21565,"George Bush never suggested that we eliminate funding for Planned Parenthood, so there are differences between Governor Romney and George Bush, but they're not on economic policy.",122,39_2012,19,19,50632,50812,,"{""Premise"": 20, ""O"": 5, ""Claim"": 6}",Premise,"George Bush never suggested that we eliminate funding for Planned Parenthood, so there are differences between Governor Romney and George Bush, but they're not on economic policy.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Mixed,2941.32,2955.48,NOT_FOUND
21566,"In some ways, he's gone to a more extreme place when it comes to social policy.",122,39_2012,20,20,50812,50892,,"{""O"": 19}",O,"In some ways, he's gone to a more extreme place when it comes to social policy.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,O,2955.48,2960.76,NOT_FOUND
21567,And I think that's a mistake.,122,39_2012,21,21,50892,50922,,"{""O"": 2, ""Claim"": 6}",Claim,And I think that's a mistake.,OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Claim,2960.76,2962.0,NOT_FOUND
21568,That's not how we're going to move our economy forward.,122,39_2012,22,22,50922,50978,,"{""Claim"": 12, ""O"": 1}",Claim,That's not how we're going to move our economy forward.,OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Claim,2962.0,2964.88,NOT_FOUND
21569,"OBAMA: Well, we've gone through a tough four years.",125,39_2012,0,0,51398,51450,,"{""O"": 5, ""Claim"": 8}",Claim," Well, we've gone through a tough four years.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Claim,2994.76,2997.92,NOT_FOUND
21570,There's no doubt about it.,125,39_2012,1,1,51450,51477,,"{""Premise"": 6, ""O"": 1}",Premise,There's no doubt about it.,OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Premise,2997.92,2998.8,NOT_FOUND
21571,"But four years ago, I told the American people and I told you I would cut taxes for middle class families.",125,39_2012,2,2,51477,51584,,"{""O"": 6, ""Premise"": 17}",Premise,"But four years ago, I told the American people and I told you I would cut taxes for middle class families.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Premise,2998.8,3005.08,NOT_FOUND
21572,And I did.,125,39_2012,3,3,51584,51595,,"{""O"": 2, ""Claim"": 2}",O,And I did.,OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,O,3005.08,3006.2,NOT_FOUND
21573,"I told you I'd cut taxes for small businesses, and I have.",125,39_2012,4,4,51595,51654,,"{""Premise"": 10, ""O"": 3, ""Claim"": 2}",Premise,"I told you I'd cut taxes for small businesses, and I have.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Mixed,3006.2,3010.88,NOT_FOUND
21574,"I said that I'd end the war in Iraq, and I did.",125,39_2012,5,5,51654,51702,,"{""Premise"": 10, ""O"": 3, ""Claim"": 2}",Premise,"I said that I'd end the war in Iraq, and I did.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Mixed,3010.88,3014.0,NOT_FOUND
21575,"I said we'd refocus attention on those who actually attacked us on 9/11, and we have gone after Al Qaeda's leadership like never before and Osama bin Laden is dead.",125,39_2012,6,6,51702,51867,,"{""Premise"": 14, ""O"": 4, ""Claim"": 16}",Claim,"I said we'd refocus attention on those who actually attacked us on 9/11, and we have gone after Al Qaeda's leadership like never before and Osama bin Laden is dead.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Mixed,3014.0,3023.92,NOT_FOUND
21576,"OBAMA: I said that we would put in place health care reform to make sure that insurance companies can't jerk you around and if you don't have health insurance, that you'd have a chance to get affordable insurance, and I have.",126,39_2012,0,0,51869,52095,,"{""O"": 6, ""Premise"": 40, ""Claim"": 2}",Premise," I said that we would put in place health care reform to make sure that insurance companies can't jerk you around and if you don't have health insurance, that you'd have a chance to get affordable insurance, and I have.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Mixed,3023.92,3035.0,NOT_FOUND
21577,"I committed that I would rein in the excesses of Wall Street, and we passed the toughest Wall Street reforms since the 1930s.",126,39_2012,1,1,52095,52221,,"{""Premise"": 12, ""O"": 3, ""Claim"": 10}",Premise,"I committed that I would rein in the excesses of Wall Street, and we passed the toughest Wall Street reforms since the 1930s.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Mixed,3035.0,3043.44,NOT_FOUND
21578,"We've created five million jobs, and gone from 800 jobs a month being lost, and we are making progress.",126,39_2012,2,2,52221,52325,,"{""Claim"": 10, ""O"": 5, ""Premise"": 8}",Claim,"We've created five million jobs, and gone from 800 jobs a month being lost, and we are making progress.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Mixed,3043.44,3051.16,NOT_FOUND
21579,We saved an auto industry that was on the brink of collapse.,126,39_2012,3,3,52325,52386,,"{""Claim"": 12, ""O"": 1}",Claim,We saved an auto industry that was on the brink of collapse.,OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Claim,3051.16,3054.56,NOT_FOUND
21580,"Now, does that mean you're not struggling?",126,39_2012,4,4,52387,52430,,"{""O"": 3, ""Premise"": 7}",Premise,"Now, does that mean you're not struggling?",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Premise,3054.56,3058.08,NOT_FOUND
21581,Absolutely not.,126,39_2012,5,5,52430,52446,,"{""Claim"": 2, ""O"": 1}",Claim,Absolutely not.,OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Claim,3058.08,3058.72,NOT_FOUND
21582,A lot of us are.,126,39_2012,6,6,52446,52463,,"{""Claim"": 5, ""O"": 1}",Claim,A lot of us are.,OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Claim,3058.72,3060.28,NOT_FOUND
21583,"And that's why the plan that I've put forward for manufacturing and education, and reducing our deficit in a sensible way, using the savings from ending wars, to rebuild America and putting people back to work.",126,39_2012,7,7,52463,52674,,"{""O"": 5, ""Claim"": 37}",Claim,"And that's why the plan that I've put forward for manufacturing and education, and reducing our deficit in a sensible way, using the savings from ending wars, to rebuild America and putting people back to work.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Claim,3060.28,3076.12,NOT_FOUND
21584,"Making sure that we are controlling our own energy, but not only the energy of today, but also the energy of the future.",126,39_2012,8,8,52674,52795,,"{""Claim"": 9, ""O"": 5, ""Premise"": 12}",Premise,"Making sure that we are controlling our own energy, but not only the energy of today, but also the energy of the future.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Mixed,3076.12,3080.96,NOT_FOUND
21585,"All of those things will make a difference, so the point is the commitments I've made, I've kept.",126,39_2012,9,9,52795,52893,,"{""O"": 11, ""Claim"": 12}",Claim,"All of those things will make a difference, so the point is the commitments I've made, I've kept.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Claim,3080.96,3086.84,NOT_FOUND
21586,"And those that I haven't been able to keep, it's not for lack of trying and we're going to get it done in a second term.",126,39_2012,10,10,52894,53015,,"{""O"": 3, ""Premise"": 17, ""Claim"": 11}",Premise,"And those that I haven't been able to keep, it's not for lack of trying and we're going to get it done in a second term.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Mixed,3086.84,3093.0,NOT_FOUND
21587,"But, you should pay attention to this campaign, because Governor Romney has made some commitments as well.",126,39_2012,11,11,53015,53122,,"{""O"": 5, ""Claim"": 7, ""Premise"": 8}",Premise,"But, you should pay attention to this campaign, because Governor Romney has made some commitments as well.",OBAMA,Candidate,VALIDATION,16 Oct 2012,2012,Barack H. Obama,Mixed,3093.0,3098.68,NOT_FOUND
