,Unnamed: 0,Unnamed: 0.1,Text,Part,Document,Order,Sentence,Start,End,Annotator,Tag,Component,Speech,Speaker,SpeakerType,Set,Date,Year,Name,MainTag,NewBegin,NewEnd,idClip
531,531,7337,"Nothing Governor Romney just said is true, starting with this notion of me apologizing.",114,40_2012,1,1,56108,56196,,"{""Claim"": 15, ""O"": 1}",Claim,"Nothing Governor Romney just said is true, starting with this notion of me apologizing.",OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Claim,3177.2,3184.04,clip_531
532,532,7338,This has been probably the biggest whopper that's been told during the course of this campaign.,114,40_2012,2,2,56196,56292,,"{""Premise"": 17, ""O"": 1}",Premise,This has been probably the biggest whopper that's been told during the course of this campaign.,OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,3184.04,3189.28,clip_532
533,533,7339,"And every fact checker and every reporter who's looked at it, Governor, has said this is not true.",114,40_2012,3,3,56292,56391,,"{""O"": 2, ""Premise"": 20}",Premise,"And every fact checker and every reporter who's looked at it, Governor, has said this is not true.",OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,3189.28,3194.04,clip_533
534,534,7340,"And when it comes to tightening sanctions, look, as I said before, we've put in the toughest, most crippling sanctions ever.",114,40_2012,4,4,56392,56517,,"{""O"": 16, ""Claim"": 11}",O,"And when it comes to tightening sanctions, look, as I said before, we've put in the toughest, most crippling sanctions ever.",OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Mixed,3194.04,3204.04,clip_534
535,535,7341,"And the fact is, while we were coordinating an international coalition to make sure these sanctions were effective, you were still invested in a Chinese state oil company that was doing business with the Iranian oil sector.",114,40_2012,5,5,56517,56741,,"{""O"": 6, ""Premise"": 34}",Premise,"And the fact is, while we were coordinating an international coalition to make sure these sanctions were effective, you were still invested in a Chinese state oil company that was doing business with the Iranian oil sector.",OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,3204.04,3217.52,clip_535
536,536,7342,"So I'll let the American people decide, judge, who's going to be more effective and more credible when it comes to imposing crippling sanctions.",114,40_2012,6,6,56742,56887,,"{""O"": 29}",O,"So I'll let the American people decide, judge, who's going to be more effective and more credible when it comes to imposing crippling sanctions.",OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,O,3217.52,3226.6,clip_536
537,537,7343,"And with respect to our attitude about the Iranian revolution, I was very clear about the murderous activities that had taken place and that was contrary to international law and everything that civilized people stand for.",114,40_2012,7,7,56888,57111,,"{""O"": 2, ""Claim"": 36}",Claim,"And with respect to our attitude about the Iranian revolution, I was very clear about the murderous activities that had taken place and that was contrary to international law and everything that civilized people stand for.",OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Claim,3226.6,3242.24,clip_537
538,538,7344,And -- and so the strength that we have shown in Iran is shown by the fact that we've been able to mobilize the world.,114,40_2012,8,8,57112,57231,,"{""O"": 5, ""Claim"": 22}",Claim,And -- and so the strength that we have shown in Iran is shown by the fact that we've been able to mobilize the world.,OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Claim,3242.24,3249.84,clip_538
539,539,7345,"When I came into office, the world was divided.",114,40_2012,9,9,57232,57280,,"{""Premise"": 10, ""O"": 1}",Premise,"When I came into office, the world was divided.",OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,3249.84,3252.64,clip_539
540,540,7346,Iran was resurgent.,114,40_2012,10,10,57280,57300,,"{""Premise"": 3, ""O"": 1}",Premise,Iran was resurgent.,OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,3252.64,3254.52,clip_540
541,541,7347,"Iran is at its weakest point, economically, strategically, militarily, then since -- then in many years.",114,40_2012,11,11,57300,57405,,"{""Premise"": 20, ""O"": 1}",Premise,"Iran is at its weakest point, economically, strategically, militarily, then since -- then in many years.",OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,3254.52,3263.12,clip_541
542,542,7348,And we are going to continue to keep the pressure on to make sure that they do not get a nuclear weapon.,114,40_2012,12,12,57405,57510,,"{""O"": 2, ""Claim"": 21}",Claim,And we are going to continue to keep the pressure on to make sure that they do not get a nuclear weapon.,OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Claim,3263.12,3267.92,clip_542
543,543,7349,That's in America's national interest and that will be the case so long as I'm president.,114,40_2012,13,13,57510,57600,,"{""Premise"": 7, ""O"": 2, ""Claim"": 11}",Claim,That's in America's national interest and that will be the case so long as I'm president.,OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Mixed,3267.92,3272.6,clip_543
544,544,7350,ROMNEY: We're four years closer to a nuclear Iran.,115,40_2012,0,0,57602,57653,,"{""O"": 3, ""Premise"": 9}",Premise, We're four years closer to a nuclear Iran.,ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,3275.4,3278.12,clip_544
546,546,7352,And -- and -- we should not have wasted these four years to the extent they -- they continue to be able to spin these centrifuges and get that much closer.,115,40_2012,2,2,57696,57852,,"{""O"": 5, ""Claim"": 27}",Claim,And -- and -- we should not have wasted these four years to the extent they -- they continue to be able to spin these centrifuges and get that much closer.,ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,3278.12,3285.44,clip_546
548,548,7354,"Number two, Mr. President, the reason I call it an apology tour is because you went to the Middle East and you flew to Egypt and to Saudi Arabia and to Turkey and Iraq.",115,40_2012,4,4,57871,58040,,"{""O"": 11, ""Claim"": 6, ""Premise"": 20}",Premise,"Number two, Mr. President, the reason I call it an apology tour is because you went to the Middle East and you flew to Egypt and to Saudi Arabia and to Turkey and Iraq.",ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Mixed,3286.12,3296.32,clip_548
549,549,7355,"And by the way, you skipped Israel, our closest friend in the region, but you went to the other nations.",115,40_2012,5,5,58040,58145,,"{""O"": 6, ""Premise"": 18}",Premise,"And by the way, you skipped Israel, our closest friend in the region, but you went to the other nations.",ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,3296.32,3303.12,clip_549
550,550,7356,"And by the way, they noticed that you skipped Israel.",115,40_2012,6,6,58146,58200,,"{""O"": 6, ""Claim"": 6}",O,"And by the way, they noticed that you skipped Israel.",ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Mixed,3303.12,3306.0,clip_550
551,551,7357,"And then in those nations, and on Arabic TV, you said that America had been dismissive and derisive.",115,40_2012,7,7,58200,58301,,"{""O"": 2, ""Premise"": 19}",Premise,"And then in those nations, and on Arabic TV, you said that America had been dismissive and derisive.",ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,3306.0,3311.72,clip_551
552,552,7358,You said that on occasion America had dictated to other nations.,115,40_2012,8,8,58301,58366,,"{""Premise"": 11, ""O"": 1}",Premise,You said that on occasion America had dictated to other nations.,ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,3311.72,3315.6,clip_552
553,553,7359,"Mr. President, America has not dictated to other nations.",115,40_2012,9,9,58367,58425,,"{""O"": 4, ""Claim"": 7}",Claim,"Mr. President, America has not dictated to other nations.",ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,3315.6,3319.52,clip_553
554,554,7360,We have freed other nations from dictators.,115,40_2012,10,10,58425,58469,,"{""Claim"": 7, ""O"": 1}",Claim,We have freed other nations from dictators.,ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,3319.52,3322.72,clip_554
555,555,7361,"OBAMA: Bob, let me -- let me respond.",116,40_2012,0,0,58471,58509,,"{""O"": 11}",O," Bob, let me -- let me respond.",OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,O,3322.72,3323.72,clip_555
556,556,7362,"If we're going to talk about trips that we've taken -- when I was a candidate for office, first trip I took was to visit our troops.",116,40_2012,1,1,58509,58642,,"{""Premise"": 30, ""O"": 1}",Premise,"If we're going to talk about trips that we've taken -- when I was a candidate for office, first trip I took was to visit our troops.",OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,3323.72,3334.44,clip_556
557,557,7363,"And when I went to Israel as a candidate, I didn't take donors.",116,40_2012,2,2,58642,58706,,"{""O"": 2, ""Premise"": 14}",Premise,"And when I went to Israel as a candidate, I didn't take donors.",OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,3334.44,3341.04,clip_557
558,558,7364,I didn't attend fundraisers.,116,40_2012,3,3,58706,58735,,"{""Premise"": 5, ""O"": 1}",Premise,I didn't attend fundraisers.,OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,3341.04,3342.8,clip_558
559,559,7365,"I went to Yad Beshef (ph), the Holocaust museum there, to remind myself the nature of evil and why our bond with Israel will be unbreakable.",116,40_2012,4,4,58735,58876,,"{""Premise"": 30, ""O"": 1}",Premise,"I went to Yad Beshef (ph), the Holocaust museum there, to remind myself the nature of evil and why our bond with Israel will be unbreakable.",OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,3342.8,3352.36,clip_559
560,560,7366,"And then I went down to the border towns of Storok (ph), which had experienced missiles raining dowm from Hamas.",116,40_2012,5,5,58877,58990,,"{""Premise"": 23, ""O"": 1}",Premise,"And then I went down to the border towns of Storok (ph), which had experienced missiles raining dowm from Hamas.",OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,3352.36,3363.28,clip_560
561,561,7367,And I saw families there who showed me there where missiles had come down near their children's bedrooms.,116,40_2012,6,6,58990,59096,,"{""O"": 2, ""Premise"": 18}",Premise,And I saw families there who showed me there where missiles had come down near their children's bedrooms.,OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,3363.28,3370.12,clip_561
562,562,7368,And I was reminded of what that would mean if those were my kids.,116,40_2012,7,7,59096,59162,,"{""O"": 2, ""Premise"": 13}",Premise,And I was reminded of what that would mean if those were my kids.,OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,3370.12,3373.68,clip_562
563,563,7369,"Which is why as president, we funded an Iron Dome program to stop those missiles.",116,40_2012,8,8,59162,59244,,"{""Premise"": 16, ""O"": 1}",Premise,"Which is why as president, we funded an Iron Dome program to stop those missiles.",OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,3373.68,3379.64,clip_563
564,564,7370,"OBAMA: So that's how I've used my travels, when I travel to Israel and when I travel to the region.",117,40_2012,0,0,59246,59346,,"{""O"": 4, ""Claim"": 21}",Claim," So that's how I've used my travels, when I travel to Israel and when I travel to the region.",OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Claim,3379.64,3388.08,clip_564
565,565,7371,And the -- the central question at this point is going to be: Who is going to be credible to all parties involved?,117,40_2012,1,1,59346,59461,,"{""O"": 25}",O,And the -- the central question at this point is going to be: Who is going to be credible to all parties involved?,OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,O,3388.08,3397.48,clip_565
566,566,7372,"And they can look at my track record, whether it's Iran sanctions, whether it's dealing with counterterrorism, whether it's supporting democracy, whether it's supporting women's rights, whether it's supporting religious minorities.",117,40_2012,2,2,59461,59693,,"{""O"": 7, ""Premise"": 36}",Premise,"And they can look at my track record, whether it's Iran sanctions, whether it's dealing with counterterrorism, whether it's supporting democracy, whether it's supporting women's rights, whether it's supporting religious minorities.",OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,3397.48,3409.52,clip_566
567,567,7373,And they can say that the President of the United States and the United States of America has stood on the right side of history.,117,40_2012,3,3,59693,59823,,"{""O"": 6, ""Claim"": 20}",Claim,And they can say that the President of the United States and the United States of America has stood on the right side of history.,OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Claim,3409.52,3416.56,clip_567
568,568,7374,And that kind of credibility is precisely why we've been able to show leadership on a wide range of issues facing the world right now.,117,40_2012,4,4,59823,59958,,"{""O"": 2, ""Claim"": 25}",Claim,And that kind of credibility is precisely why we've been able to show leadership on a wide range of issues facing the world right now.,OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Claim,3416.56,3426.04,clip_568
569,569,7375,"ROMNEY: Bob, let's not go into hypotheticals of that nature.",119,40_2012,0,0,60126,60187,,"{""O"": 14}",O," Bob, let's not go into hypotheticals of that nature.",ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,O,3438.4,3441.32,clip_569
570,570,7376,"Our relationship with Israel, my relationship with the prime minister of Israel is such that we would not get a call saying our bombers are on the way, or their fighters are on the way.",119,40_2012,1,1,60187,60373,,"{""O"": 6, ""Claim"": 32}",Claim,"Our relationship with Israel, my relationship with the prime minister of Israel is such that we would not get a call saying our bombers are on the way, or their fighters are on the way.",ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,3441.32,3450.8,clip_570
571,571,7377,This is the kind of thing that would have been discussed and thoroughly evaluated well before that kind of -- (CROSSTALK),119,40_2012,2,2,60373,60495,,"{""Claim"": 16, ""O"": 7}",Claim,This is the kind of thing that would have been discussed and thoroughly evaluated well before that kind of -- (CROSSTALK),ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,3450.8,3456.76,clip_571
572,572,7378,ROMNEY: But let me -- let me come back -- we can come back.,122,40_2012,0,0,60592,60652,,"{""O"": 16}",O, But let me -- let me come back -- we can come back.,ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,O,3459.96,3461.92,clip_572
573,573,7379,"Let's come back to what the president was speaking about, which is what's happening in the world and the president's statement that things are going so well.",122,40_2012,1,1,60652,60810,,"{""Premise"": 31, ""O"": 1}",Premise,"Let's come back to what the president was speaking about, which is what's happening in the world and the president's statement that things are going so well.",ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,3461.92,3470.04,clip_573
574,574,7380,"Look, I look at what's happening around the world, and i see Iran four years closer to a bomb.",122,40_2012,2,2,60810,60905,,"{""O"": 3, ""Premise"": 20}",Premise,"Look, I look at what's happening around the world, and i see Iran four years closer to a bomb.",ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,3470.04,3474.36,clip_574
575,575,7381,"I see the Middle East with a rising tide of violence, chaos, tumult.",122,40_2012,3,3,60905,60974,,"{""Premise"": 15, ""O"": 1}",Premise,"I see the Middle East with a rising tide of violence, chaos, tumult.",ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,3474.36,3479.32,clip_575
576,576,7382,"I see jihadists continuing to spread, whether they're rising or just about the same level, hard to precisely measure, but it's clear they're there.",122,40_2012,4,4,60974,61122,,"{""Premise"": 30, ""O"": 1}",Premise,"I see jihadists continuing to spread, whether they're rising or just about the same level, hard to precisely measure, but it's clear they're there.",ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,3479.32,3489.8,clip_576
577,577,7383,They're very strong.,122,40_2012,5,5,61122,61143,,"{""Claim"": 4, ""O"": 1}",Claim,They're very strong.,ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,3489.8,3491.04,clip_577
578,578,7384,"I see Syria with 30,000 civilians dead, Assad still in power.",122,40_2012,6,6,61144,61206,,"{""Premise"": 12, ""O"": 1}",Premise,"I see Syria with 30,000 civilians dead, Assad still in power.",ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,3491.04,3495.4,clip_578
579,579,7385,"I see our trade deficit with China, larger than it's -- growing larger every year, as a matter of fact.",122,40_2012,7,7,61206,61310,,"{""Premise"": 23, ""O"": 1}",Premise,"I see our trade deficit with China, larger than it's -- growing larger every year, as a matter of fact.",ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,3495.4,3502.0,clip_579
580,580,7386,"I look around the world and I don't feel that you see North Korea, continuing to export their nuclear technology, Russia said they're not going to follow Nunn-Lugar any more.",122,40_2012,8,8,61311,61486,,"{""Premise"": 34, ""O"": 1}",Premise,"I look around the world and I don't feel that you see North Korea, continuing to export their nuclear technology, Russia said they're not going to follow Nunn-Lugar any more.",ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,3502.0,3511.12,clip_580
581,581,7387,They're back away from a nuclear proliferation treaty that we had with them.,122,40_2012,9,9,61486,61563,,"{""Premise"": 14, ""O"": 1}",Premise,They're back away from a nuclear proliferation treaty that we had with them.,ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,3511.12,3516.52,clip_581
582,582,7388,"ROMNEY: I look around the world, I don't see our influence growing around the world.",123,40_2012,0,0,61565,61650,,"{""O"": 9, ""Claim"": 10}",Claim," I look around the world, I don't see our influence growing around the world.",ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,3516.52,3519.96,clip_582
583,583,7389,"I see our influence receding, in part because of the failure of the president to deal with our economic challenges at home; in part because of our withdrawal from our commitment to our military in the way I think it ought to be; in part because of the -- the -- the turmoil with Israel.",123,40_2012,1,1,61650,61937,,"{""Claim"": 57, ""O"": 2}",Claim,"I see our influence receding, in part because of the failure of the president to deal with our economic challenges at home; in part because of our withdrawal from our commitment to our military in the way I think it ought to be; in part because of the -- the -- the turmoil with Israel.",ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,3519.96,3535.48,clip_583
584,584,7390,"I mean, the president received a letter from 38 Democrat senators saying the tensions with Israel were a real problem.",123,40_2012,2,2,61937,62056,,"{""O"": 4, ""Premise"": 18}",Premise,"I mean, the president received a letter from 38 Democrat senators saying the tensions with Israel were a real problem.",ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,3535.48,3542.88,clip_584
585,585,7391,"They asked him, please repair the tension -- Democrat senators -- please repair the tension...",123,40_2012,3,3,62056,62151,,"{""Premise"": 16, ""O"": 1}",Premise,"They asked him, please repair the tension -- Democrat senators -- please repair the tension...",ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,3542.88,3547.96,clip_585
586,586,7392,ROMNEY: ... the damage in his -- in his own party.,125,40_2012,0,0,62176,62227,,"{""O"": 4, ""Premise"": 9}",Premise, ... the damage in his -- in his own party.,ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,3548.52,3550.36,clip_586
587,587,7393,"OBAMA: Governor, the problem is, is that on a whole range of issues, whether it's the Middle East, whether it's Afghanistan, whether it's Iraq, whether it's now Iran, you've been all over the map.",126,40_2012,0,0,62228,62425,,"{""O"": 5, ""Claim"": 43}",Claim," Governor, the problem is, is that on a whole range of issues, whether it's the Middle East, whether it's Afghanistan, whether it's Iraq, whether it's now Iran, you've been all over the map.",OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Claim,3550.36,3565.88,clip_587
588,588,7394,"I mean, I'm -- I'm pleased that you now are endorsing our policy of applying diplomatic pressure and potentially having bilateral discussions with the Iranians to end their nuclear program.",126,40_2012,1,1,62425,62615,,"{""O"": 7, ""Premise"": 27}",Premise,"I mean, I'm -- I'm pleased that you now are endorsing our policy of applying diplomatic pressure and potentially having bilateral discussions with the Iranians to end their nuclear program.",OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,3565.88,3580.68,clip_588
589,589,7395,But just a few years ago you said that's something you'd never do.,126,40_2012,2,2,62615,62682,,"{""O"": 2, ""Premise"": 14}",Premise,But just a few years ago you said that's something you'd never do.,OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,3580.68,3584.32,clip_589
590,590,7396,"In the same way that you initially opposed a timetable in Afghanistan, now you're for it, although it depends.",126,40_2012,3,3,62683,62794,,"{""Premise"": 22, ""O"": 1}",Premise,"In the same way that you initially opposed a timetable in Afghanistan, now you're for it, although it depends.",OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,3584.32,3592.24,clip_590
591,591,7397,"In the same way that you say you would have ended the war in Iraq, but recently gave a speech saying that we should have 20,000 more folks in there.",126,40_2012,4,4,62794,62943,,"{""Premise"": 31, ""O"": 1}",Premise,"In the same way that you say you would have ended the war in Iraq, but recently gave a speech saying that we should have 20,000 more folks in there.",OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,NOT_FOUND,NOT_FOUND,NOT_FOUND
592,592,7398,The same way that you said that it was mission creep to go after Gadhafi.,126,40_2012,5,5,62943,63017,,"{""Premise"": 15, ""O"": 1}",Premise,The same way that you said that it was mission creep to go after Gadhafi.,OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,3603.68,3611.2,clip_592
593,593,7399,"When it comes to going after Osama bin Laden, you said, well, any president would make that call.",126,40_2012,6,6,63018,63116,,"{""Premise"": 21, ""O"": 1}",Premise,"When it comes to going after Osama bin Laden, you said, well, any president would make that call.",OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,3611.2,3616.8,clip_593
594,594,7400,"But when you were a candidate in 2008, as I was, and I said if I got bin Laden in our sights I would take that shot, you said we shouldn't move heaven and earth to get one man.",126,40_2012,7,7,63116,63293,,"{""Premise"": 43, ""O"": 1}",Premise,"But when you were a candidate in 2008, as I was, and I said if I got bin Laden in our sights I would take that shot, you said we shouldn't move heaven and earth to get one man.",OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,3616.8,3629.2,clip_594
595,595,7401,OBAMA: And you said we should ask Pakistan for permission.,127,40_2012,0,0,63295,63354,,"{""O"": 4, ""Premise"": 8}",Premise, And you said we should ask Pakistan for permission.,OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,3629.2,3632.04,clip_595
596,596,7402,"And if we had asked Pakistan permission, we would not have gotten him.",127,40_2012,1,1,63354,63425,,"{""O"": 2, ""Claim"": 13}",Claim,"And if we had asked Pakistan permission, we would not have gotten him.",OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Claim,3632.04,3635.56,clip_596
597,597,7403,And it was worth moving heaven and earth to get him.,127,40_2012,2,2,63425,63478,,"{""O"": 2, ""Claim"": 10}",Claim,And it was worth moving heaven and earth to get him.,OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Claim,3635.56,3637.36,clip_597
598,598,7404,"You know, after we killed bin Laden I was at ground zero for a memorial and talked to a young women who was four years old when 9/11 happened.",127,40_2012,3,3,63478,63621,,"{""O"": 4, ""Premise"": 27}",Premise,"You know, after we killed bin Laden I was at ground zero for a memorial and talked to a young women who was four years old when 9/11 happened.",OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,3637.36,3649.24,clip_598
599,599,7405,"And the last conversation she had with her father was him calling from the twin towers, saying ""Peyton (ph), I love you and I will always watch over you.""",127,40_2012,4,4,63621,63776,,"{""O"": 1, ""Premise"": 35}",Premise,"And the last conversation she had with her father was him calling from the twin towers, saying ""Peyton (ph), I love you and I will always watch over you.""",OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,3649.24,3661.96,clip_599
600,600,7406,"And for the next decade, she was haunted by that conversation.",127,40_2012,5,5,63776,63839,,"{""Premise"": 12, ""O"": 1}",Premise,"And for the next decade, she was haunted by that conversation.",OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,3661.96,3664.36,clip_600
601,601,7407,"And she said to me, ""You know, by finally getting bin Laden, that brought some closure to me.""",127,40_2012,6,6,63839,63934,,"{""Premise"": 24}",Premise,"And she said to me, ""You know, by finally getting bin Laden, that brought some closure to me.""",OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,3664.36,3672.12,clip_601
602,602,7408,"And when we do things like that -- when we bring those who have harmed us to justice, that sends a message to the world and it tells Peyton (ph) that we did not forget her father.",127,40_2012,7,7,63935,64115,,"{""O"": 2, ""Premise"": 39}",Premise,"And when we do things like that -- when we bring those who have harmed us to justice, that sends a message to the world and it tells Peyton (ph) that we did not forget her father.",OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,3672.12,3685.56,clip_602
603,603,7409,"And I make that point because that's the kind of clarity of leadership, and those decisions are not always popular.",127,40_2012,8,8,64115,64231,,"{""O"": 9, ""Claim"": 14}",Claim,"And I make that point because that's the kind of clarity of leadership, and those decisions are not always popular.",OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Claim,3685.56,3692.32,clip_603
604,604,7410,Those decisions generally -- generally are not poll-tested.,127,40_2012,9,9,64231,64291,,"{""Premise"": 8, ""O"": 1}",Premise,Those decisions generally -- generally are not poll-tested.,OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,3692.32,3695.84,clip_604
605,605,7411,"And even some in my own party, including my current vice president, had the same critique as you did.",127,40_2012,10,10,64291,64393,,"{""O"": 2, ""Premise"": 20}",Premise,"And even some in my own party, including my current vice president, had the same critique as you did.",OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Premise,3695.84,3701.88,clip_605
606,606,7412,"But what the American people understand is that I look at what we need to get done to keep the American people safe and to move our interests forward, and I make those decisions.",127,40_2012,11,11,64394,64573,,"{""O"": 9, ""Claim"": 27}",Claim,"But what the American people understand is that I look at what we need to get done to keep the American people safe and to move our interests forward, and I make those decisions.",OBAMA,Candidate,TEST,22 Oct 2012,2012,Barack H. Obama,Claim,3701.88,3710.84,clip_606
607,607,7413,ROMNEY: Bob...,129,40_2012,0,0,64731,64746,,"{""O"": 4}",O, Bob...,ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,O,3719.52,3720.08,clip_607
608,608,7414,ROMNEY: You can't -- but you can't have the president just lay out a whole series of items without giving me a chance to respond.,131,40_2012,0,0,64790,64920,,"{""O"": 29}",O, You can't -- but you can't have the president just lay out a whole series of items without giving me a chance to respond.,ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,O,3721.2,3726.84,clip_608
609,609,7415,"ROMNEY: Well, that's probably true.",133,40_2012,0,0,64988,65024,,"{""O"": 9}",O," Well, that's probably true.",ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,O,3729.56,3731.44,clip_609
610,610,7416,"ROMNEY: Well, we're going to be finished by 2014, and when I'm president, we'll make sure we bring our troops out by the end of 2014.",135,40_2012,0,0,65559,65693,,"{""O"": 7, ""Claim"": 27}",Claim," Well, we're going to be finished by 2014, and when I'm president, we'll make sure we bring our troops out by the end of 2014.",ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Claim,3768.76,3776.84,clip_610
611,611,7417,The commanders and the generals there are on track to do so.,135,40_2012,1,1,65693,65754,,"{""Premise"": 12, ""O"": 1}",Premise,The commanders and the generals there are on track to do so.,ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,3776.84,3780.16,clip_611
612,612,7418,We've seen progress over the past several years.,135,40_2012,2,2,65754,65803,,"{""Premise"": 9, ""O"": 1}",Premise,We've seen progress over the past several years.,ROMNEY,Candidate,TEST,22 Oct 2012,2012,Willard(Mitt) M. Romney,Premise,3780.16,3782.92,clip_612
