,Text,Part,Document,Order,Sentence,Start,End,Annotator,Tag,Component,Speech,Speaker,SpeakerType,Set,Date,Year,Name,MainTag,NewBegin,NewEnd,idClip
26495,"But isn't the real question that we have to answer not how many exceptions we make, because the vice president himself is prepared to make exceptions.",79,15_1988,1,1,39570,39721,,"{""O"": 29}",O,"But isn't the real question that we have to answer not how many exceptions we make, because the vice president himself is prepared to make exceptions.",DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,O,NOT_FOUND,NOT_FOUND,NOT_FOUND
26496,"It's who makes the decision, who makes this very difficult, very wrenching decision?",79,15_1988,2,2,39721,39806,,"{""O"": 17}",O,"It's who makes the decision, who makes this very difficult, very wrenching decision?",DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,O,NOT_FOUND,NOT_FOUND,NOT_FOUND
26497,"(Applause) And I think it has to be the woman, in the exercise of her own conscience and religious beliefs, that makes that decision.",79,15_1988,3,3,39806,39940,,"{""O"": 5, ""Claim"": 24}",Claim,"(Applause) And I think it has to be the woman, in the exercise of her own conscience and religious beliefs, that makes that decision.",DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Claim,NOT_FOUND,NOT_FOUND,NOT_FOUND
26498,"Who are we to say, well, under certain circumstances, it's all right, but under other circumstances it isn't?",79,15_1988,4,4,39940,40050,,"{""O"": 25}",O,"Who are we to say, well, under certain circumstances, it's all right, but under other circumstances it isn't?",DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,O,NOT_FOUND,NOT_FOUND,NOT_FOUND
26499,"That's a decision that only a woman can make, after consulting her conscience and consulting her religious principles.",79,15_1988,5,5,40050,40169,,"{""Claim"": 10, ""O"": 2, ""Premise"": 9}",Claim,"That's a decision that only a woman can make, after consulting her conscience and consulting her religious principles.",DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Mixed,NOT_FOUND,NOT_FOUND,NOT_FOUND
26500,"And I would hope that we would give to women in this country the right to make that decision, and to make it in the exercise of their conscience and religious beliefs.",79,15_1988,6,6,40169,40337,,"{""O"": 34}",O,"And I would hope that we would give to women in this country the right to make that decision, and to make it in the exercise of their conscience and religious beliefs.",DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,O,NOT_FOUND,NOT_FOUND,NOT_FOUND
26501,(Applause),79,15_1988,7,7,39806,39817,,{},,(Applause),DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Mixed,2303.24,2304.12,NOT_FOUND
26502,"DUKAKIS: And, incidentally, may I say that that's the decision of the Congress, and the president has concurred.",82,15_1988,0,0,40614,40727,,"{""O"": 24}",O," And, incidentally, may I say that that's the decision of the Congress, and the president has concurred.",DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,O,NOT_FOUND,NOT_FOUND,NOT_FOUND
26503,"DUKAKIS: I think I was on the advisory committee, Margaret.",84,15_1988,0,0,41113,41173,,"{""O"": 13}",O," I think I was on the advisory committee, Margaret.",DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,O,NOT_FOUND,NOT_FOUND,NOT_FOUND
26504,"No, I don't happen to share that goal.",84,15_1988,1,1,41173,41212,,"{""Claim"": 10, ""O"": 1}",Claim,"No, I don't happen to share that goal.",DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Claim,NOT_FOUND,NOT_FOUND,NOT_FOUND
26505,"It's an example of how oftentimes we may be associated with organizations all of whose particular positions we don't support, even though we support in general the hope that over time, particularly if we can get those reductions in strategic weapons, if we can get a comprehensive test ban treaty, if we can negotiate with the Soviet Union and bring down the level of conventional forces in Europe with deeper cuts in the Soviet side, yes, at some point it may be possible to reduce defense outlays and use those for important things here at home, like jobs and job training and college opportunity and health and housing and the environment and the things that all of us care about.",84,15_1988,2,2,41212,41896,,"{""Premise"": 127, ""O"": 3}",Premise,"It's an example of how oftentimes we may be associated with organizations all of whose particular positions we don't support, even though we support in general the hope that over time, particularly if we can get those reductions in strategic weapons, if we can get a comprehensive test ban treaty, if we can negotiate with the Soviet Union and bring down the level of conventional forces in Europe with deeper cuts in the Soviet side, yes, at some point it may be possible to reduce defense outlays and use those for important things here at home, like jobs and job training and college opportunity and health and housing and the environment and the things that all of us care about.",DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Premise,NOT_FOUND,NOT_FOUND,NOT_FOUND
26506,"But I do think this, that the next president, even within a relatively stable budget and that's what we are going to have for the foreseeable future will have to make those tough choices that I was talking about and that Mr. Bush doesn't seem to want to make.",84,15_1988,3,3,41896,42156,,"{""O"": 2, ""Claim"": 52}",Claim,"But I do think this, that the next president, even within a relatively stable budget and that's what we are going to have for the foreseeable future will have to make those tough choices that I was talking about and that Mr. Bush doesn't seem to want to make.",DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Claim,NOT_FOUND,NOT_FOUND,NOT_FOUND
26507,And that really is going to be a challenge for the next president of the United States; I don't think there's any question about it.,84,15_1988,4,4,42156,42289,,"{""O"": 13, ""Claim"": 16}",Claim,And that really is going to be a challenge for the next president of the United States; I don't think there's any question about it.,DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Claim,NOT_FOUND,NOT_FOUND,NOT_FOUND
26508,"But I also see a tremendous opportunity now to negotiate with the Soviet Union to build on the progress that we've made with the INF Treaty, which I strongly supported and most Democrats did to get those reductions in strategic weapons, to get a test ban treaty, and to really make progress on the reduction of conventional forces in Europe.",84,15_1988,5,5,42289,42631,,"{""O"": 4, ""Premise"": 61}",Premise,"But I also see a tremendous opportunity now to negotiate with the Soviet Union to build on the progress that we've made with the INF Treaty, which I strongly supported and most Democrats did to get those reductions in strategic weapons, to get a test ban treaty, and to really make progress on the reduction of conventional forces in Europe.",DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Premise,NOT_FOUND,NOT_FOUND,NOT_FOUND
26509,"And if we can do that and do it in a way that gets deeper cuts on the Soviet side, which is where they ought to come from, then I think we have an opportunity over the long haul to begin to move some of our resources from the military to important domestic priorities that can provide college opportunity for that young woman whose mother wrote me from Texas just the other day, from Longview, Texas: two teachers, a mother and a father who have a child that's a freshman in college, an electrical engineering major, a very bright student and they can't afford to keep that child in college.",84,15_1988,6,6,42631,43223,,"{""O"": 15, ""Premise"": 81, ""Claim"": 25}",Premise,"And if we can do that and do it in a way that gets deeper cuts on the Soviet side, which is where they ought to come from, then I think we have an opportunity over the long haul to begin to move some of our resources from the military to important domestic priorities that can provide college opportunity for that young woman whose mother wrote me from Texas just the other day, from Longview, Texas: two teachers, a mother and a father who have a child that's a freshman in college, an electrical engineering major, a very bright student and they can't afford to keep that child in college.",DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Mixed,NOT_FOUND,NOT_FOUND,NOT_FOUND
26510,So I hope that we can begin to move those resources.,84,15_1988,7,7,43223,43276,,"{""O"": 2, ""Premise"": 10}",Premise,So I hope that we can begin to move those resources.,DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Premise,NOT_FOUND,NOT_FOUND,NOT_FOUND
26511,It's not going to happen overnight; it certainly will have to happen on a step-by-step basis as we make progress in arms negotiation and arms control and arms reduction.,84,15_1988,8,8,43276,43446,,"{""Claim"": 7, ""O"": 2, ""Premise"": 23}",Premise,It's not going to happen overnight; it certainly will have to happen on a step-by-step basis as we make progress in arms negotiation and arms control and arms reduction.,DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Mixed,NOT_FOUND,NOT_FOUND,NOT_FOUND
26512,But it certainly ought to be the long-term goal of all Americans and I think it is.,84,15_1988,9,9,43446,43530,,"{""O"": 7, ""Claim"": 11}",Claim,But it certainly ought to be the long-term goal of all Americans and I think it is.,DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Claim,NOT_FOUND,NOT_FOUND,NOT_FOUND
26513,"BUSH: The defense budget today takes far less percentage of the gross national product than it did in President Kennedy's time, for example moved tremendously.",86,15_1988,0,0,43573,43733,,"{""O"": 3, ""Premise"": 26}",Premise," The defense budget today takes far less percentage of the gross national product than it did in President Kennedy's time, for example moved tremendously.",BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Premise,NOT_FOUND,NOT_FOUND,NOT_FOUND
26514,"And you see, I think we're facing a real opportunity for world peace.",86,15_1988,1,1,43733,43803,,"{""O"": 5, ""Claim"": 11}",Claim,"And you see, I think we're facing a real opportunity for world peace.",BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Claim,NOT_FOUND,NOT_FOUND,NOT_FOUND
26515,This is a big question.,86,15_1988,2,2,43803,43827,,"{""O"": 6}",O,This is a big question.,BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,O,NOT_FOUND,NOT_FOUND,NOT_FOUND
26516,And it's a question as to whether the United States will continue to lead for peace.,86,15_1988,3,3,43827,43912,,"{""O"": 2, ""Premise"": 16}",Premise,And it's a question as to whether the United States will continue to lead for peace.,BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Premise,NOT_FOUND,NOT_FOUND,NOT_FOUND
26517,"See, I don't believe any other country can pick up the mantel.",86,15_1988,4,4,43912,43975,,"{""O"": 3, ""Claim"": 12}",Claim,"See, I don't believe any other country can pick up the mantel.",BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Claim,NOT_FOUND,NOT_FOUND,NOT_FOUND
26518,I served at the UN.,86,15_1988,5,5,43975,43995,,"{""Premise"": 5, ""O"": 1}",Premise,I served at the UN.,BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Premise,NOT_FOUND,NOT_FOUND,NOT_FOUND
26519,I don't think we can turn over these kinds of decisions of the collective defense to the United Nations or anything else.,86,15_1988,6,6,43995,44117,,"{""Claim"": 23, ""O"": 1}",Claim,I don't think we can turn over these kinds of decisions of the collective defense to the United Nations or anything else.,BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Claim,NOT_FOUND,NOT_FOUND,NOT_FOUND
26520,"So, what I'm saying is, we are going to have to make choices.",86,15_1988,7,7,44117,44179,,"{""O"": 9, ""Claim"": 8}",O,"So, what I'm saying is, we are going to have to make choices.",BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Mixed,NOT_FOUND,NOT_FOUND,NOT_FOUND
26521,I said I would have the Secretary of Defense sit down.,86,15_1988,8,8,44179,44234,,"{""Premise"": 11, ""O"": 1}",Premise,I said I would have the Secretary of Defense sit down.,BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Premise,NOT_FOUND,NOT_FOUND,NOT_FOUND
26522,"But while the President is negotiating with the Soviet Union, I simply do not want to make these unilateral cuts.",86,15_1988,9,9,44234,44348,,"{""O"": 2, ""Premise"": 20}",Premise,"But while the President is negotiating with the Soviet Union, I simply do not want to make these unilateral cuts.",BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Premise,NOT_FOUND,NOT_FOUND,NOT_FOUND
26523,And I think those that advocated the freeze missed the point that there was a better way and that better way has resulted in a principle asymmetrical cuts.,86,15_1988,10,10,44348,44504,,"{""O"": 3, ""Claim"": 16, ""Premise"": 10}",Claim,And I think those that advocated the freeze missed the point that there was a better way and that better way has resulted in a principle asymmetrical cuts.,BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Mixed,NOT_FOUND,NOT_FOUND,NOT_FOUND
26524,The Soviets take out more than we do and the principle of intrusive verification.,86,15_1988,11,11,44504,44586,,"{""Premise"": 14, ""O"": 1}",Premise,The Soviets take out more than we do and the principle of intrusive verification.,BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Premise,NOT_FOUND,NOT_FOUND,NOT_FOUND
26525,"And those two principles can now be applied to conventional forces, to strategic forces, provided",86,15_1988,12,12,44586,44684,,"{""O"": 1, ""Premise"": 16}",Premise,"And those two principles can now be applied to conventional forces, to strategic forces, provided",BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Premise,NOT_FOUND,NOT_FOUND,NOT_FOUND
26526,BUSH: We don't give away our hand before we sit down at the head table.,88,15_1988,0,0,44711,44783,,"{""O"": 3, ""Premise"": 15}",Premise, We don't give away our hand before we sit down at the head table.,BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Premise,NOT_FOUND,NOT_FOUND,NOT_FOUND
26527,(Applause),88,15_1988,1,1,44783,44794,,"{""O"": 3}",O,(Applause),BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,O,2303.24,2304.12,NOT_FOUND
26528,"DUKAKIS: And some domestic programs as well, Andrea.",91,15_1988,0,0,45257,45310,,"{""O"": 11}",O," And some domestic programs as well, Andrea.",DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,O,NOT_FOUND,NOT_FOUND,NOT_FOUND
26529,DUKAKIS: May I disagree with the premise of your question?,93,15_1988,0,0,45646,45705,,"{""O"": 12}",O, May I disagree with the premise of your question?,DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,O,NOT_FOUND,NOT_FOUND,NOT_FOUND
26530,"DUKAKIS: As a matter of reality, Fm going to have to because we have had not one but two detailed studies which indicate that there are billions and billions of dollars to be collected that are not being paid these are not taxes owed by average Americans.",95,15_1988,0,0,45758,46014,,"{""O"": 10, ""Claim"": 5, ""Premise"": 35}",Premise," As a matter of reality, Fm going to have to because we have had not one but two detailed studies which indicate that there are billions and billions of dollars to be collected that are not being paid these are not taxes owed by average Americans.",DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Mixed,NOT_FOUND,NOT_FOUND,NOT_FOUND
26531,We don't have an alternative.,95,15_1988,1,1,46014,46044,,"{""Claim"": 6, ""O"": 1}",Claim,We don't have an alternative.,DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Claim,NOT_FOUND,NOT_FOUND,NOT_FOUND
26532,We'll lose it when it's taken out of our paycheck before we even get it.,95,15_1988,2,2,46044,46117,,"{""Premise"": 17, ""O"": 1}",Premise,We'll lose it when it's taken out of our paycheck before we even get it.,DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Premise,NOT_FOUND,NOT_FOUND,NOT_FOUND
26533,But it's the Internal Revenue Service which estimates now that we aren't collecting $100 billion or more in taxes owed in this country.,95,15_1988,3,3,46117,46253,,"{""O"": 2, ""Premise"": 25}",Premise,But it's the Internal Revenue Service which estimates now that we aren't collecting $100 billion or more in taxes owed in this country.,DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Premise,NOT_FOUND,NOT_FOUND,NOT_FOUND
26534,And that is just absolutely unfair to the vast majority of Americans who pay their taxes and pay them on time.,95,15_1988,4,4,46253,46364,,"{""O"": 2, ""Claim"": 11, ""Premise"": 9}",Claim,And that is just absolutely unfair to the vast majority of Americans who pay their taxes and pay them on time.,DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Mixed,NOT_FOUND,NOT_FOUND,NOT_FOUND
26535,"The Dorgan Task Force, which included two internal revenue commissioners, one a Republican, one a Democrat.",95,15_1988,5,5,46364,46472,,"{""Premise"": 19, ""O"": 1}",Premise,"The Dorgan Task Force, which included two internal revenue commissioners, one a Republican, one a Democrat.",DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Premise,NOT_FOUND,NOT_FOUND,NOT_FOUND
26536,"It was a bipartisan commission, a study by two respected economists, which indicated that we could collect some 40, 45, 50 billion dollars of those funds.",95,15_1988,6,6,46472,46627,,"{""Premise"": 30, ""O"": 1}",Premise,"It was a bipartisan commission, a study by two respected economists, which indicated that we could collect some 40, 45, 50 billion dollars of those funds.",DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Premise,NOT_FOUND,NOT_FOUND,NOT_FOUND
26537,"The point is you've got to have a president who's prepared to do this and to begin right away and, preferably, a president who was a governor of a state that's had very, very successful experience at doing this.",95,15_1988,7,7,46627,46839,,"{""O"": 8, ""Claim"": 38}",Claim,"The point is you've got to have a president who's prepared to do this and to begin right away and, preferably, a president who was a governor of a state that's had very, very successful experience at doing this.",DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Claim,NOT_FOUND,NOT_FOUND,NOT_FOUND
26538,"In my own state, we did it.",95,15_1988,8,8,46839,46867,,"{""Premise"": 8, ""O"": 1}",Premise,"In my own state, we did it.",DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Premise,NOT_FOUND,NOT_FOUND,NOT_FOUND
26539,"In other states, we've done it.",95,15_1988,9,9,46867,46899,,"{""Premise"": 8, ""O"": 1}",Premise,"In other states, we've done it.",DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Premise,NOT_FOUND,NOT_FOUND,NOT_FOUND
26540,Republican governors as well as Democratic governors.,95,15_1988,10,10,46899,46953,,"{""Premise"": 7, ""O"": 1}",Premise,Republican governors as well as Democratic governors.,DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Premise,NOT_FOUND,NOT_FOUND,NOT_FOUND
26541,And we've had great success at revenue enforcement.,95,15_1988,11,11,46953,47005,,"{""O"": 2, ""Premise"": 8}",Premise,And we've had great success at revenue enforcement.,DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Premise,NOT_FOUND,NOT_FOUND,NOT_FOUND
26542,"Now, the Vice President will probably tell you that it's going to take an army of IRS collectors again.",95,15_1988,12,12,47005,47109,,"{""O"": 3, ""Premise"": 19}",Premise,"Now, the Vice President will probably tell you that it's going to take an army of IRS collectors again.",DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Premise,NOT_FOUND,NOT_FOUND,NOT_FOUND
26543,"Well, his campaign manager, who used to be the secretary of the treasury, was taking great credit about a year ago and asking and receiving from the Congress substantial additional funds to hire internal revenue agents to go out and collect these funds, and I'm happy to join Jim Baker in saying that we agree on this.",95,15_1988,13,13,47109,47428,,"{""O"": 5, ""Premise"": 58}",Premise,"Well, his campaign manager, who used to be the secretary of the treasury, was taking great credit about a year ago and asking and receiving from the Congress substantial additional funds to hire internal revenue agents to go out and collect these funds, and I'm happy to join Jim Baker in saying that we agree on this.",DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Premise,NOT_FOUND,NOT_FOUND,NOT_FOUND
26544,"But, the fact of the matter is that this is something that we must begin it's going to take at least the first year of the new administration.",95,15_1988,14,14,47428,47571,,"{""O"": 10, ""Claim"": 21}",Claim,"But, the fact of the matter is that this is something that we must begin it's going to take at least the first year of the new administration.",DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Claim,NOT_FOUND,NOT_FOUND,NOT_FOUND
26545,"But, the Dorgan Task Force, the bipartisan task force estimated that we could collect about $35 billion in the fifth year, $105 billion over five years, the other study even more than that",95,15_1988,15,15,47571,47760,,"{""O"": 3, ""Premise"": 36}",Premise,"But, the Dorgan Task Force, the bipartisan task force estimated that we could collect about $35 billion in the fifth year, $105 billion over five years, the other study even more than that",DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Premise,NOT_FOUND,NOT_FOUND,NOT_FOUND
26546,DUKAKIS: and that's where you begin.,97,15_1988,0,0,47778,47815,,"{""O"": 4, ""Claim"": 5}",Claim, and that's where you begin.,DUKAKIS,Candidate,TEST,13 Oct 1988,1988,Michael S. Dukakis,Claim,NOT_FOUND,NOT_FOUND,NOT_FOUND
26547,"BUSH: Well, Andrea, you didn't predicate that lack of economists' support for what I call a flexible freeze, because some good very good economists do support that concept.",99,15_1988,0,0,47864,48037,,"{""O"": 35}",O," Well, Andrea, you didn't predicate that lack of economists' support for what I call a flexible freeze, because some good very good economists do support that concept.",BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,O,NOT_FOUND,NOT_FOUND,NOT_FOUND
26548,"And I think where I differ with the Governor of Massachusetts, because I am optimistic.",99,15_1988,1,1,48037,48125,,"{""O"": 17}",O,"And I think where I differ with the Governor of Massachusetts, because I am optimistic.",BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,O,NOT_FOUND,NOT_FOUND,NOT_FOUND
26549,They jumped on me yesterday for being a little optimistic about the United States.,99,15_1988,2,2,48125,48208,,"{""O"": 15}",O,They jumped on me yesterday for being a little optimistic about the United States.,BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,O,NOT_FOUND,NOT_FOUND,NOT_FOUND
26550,I am optimistic and I believe we can keep this longest expansion going.,99,15_1988,3,3,48208,48280,,"{""Premise"": 3, ""O"": 2, ""Claim"": 9}",Claim,I am optimistic and I believe we can keep this longest expansion going.,BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Mixed,NOT_FOUND,NOT_FOUND,NOT_FOUND
26551,"I was not out there when that stock market dropped wringing my hands and saying this was the end of the world as some political leaders were, because it isn't the end of the world.",99,15_1988,4,4,48280,48461,,"{""Claim"": 27, ""O"": 3, ""Premise"": 8}",Claim,"I was not out there when that stock market dropped wringing my hands and saying this was the end of the world as some political leaders were, because it isn't the end of the world.",BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Mixed,NOT_FOUND,NOT_FOUND,NOT_FOUND
26552,And what we have to do is restrain the growth of spending.,99,15_1988,5,5,48461,48520,,"{""O"": 2, ""Claim"": 11}",Claim,And what we have to do is restrain the growth of spending.,BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Claim,NOT_FOUND,NOT_FOUND,NOT_FOUND
26553,And we are doing a better job of it.,99,15_1988,6,6,48520,48557,,"{""O"": 2, ""Premise"": 8}",Premise,And we are doing a better job of it.,BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Premise,NOT_FOUND,NOT_FOUND,NOT_FOUND
26554,The Congress is doing a better job of it.,99,15_1988,7,7,48557,48599,,"{""Premise"": 9, ""O"": 1}",Premise,The Congress is doing a better job of it.,BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Premise,NOT_FOUND,NOT_FOUND,NOT_FOUND
26555,And the dynamics work.,99,15_1988,8,8,48599,48622,,"{""O"": 2, ""Premise"": 3}",Premise,And the dynamics work.,BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Premise,NOT_FOUND,NOT_FOUND,NOT_FOUND
26556,But they don't work if you go raise taxes and then the Congress spends it continues to spend that.,99,15_1988,9,9,48622,48721,,"{""O"": 2, ""Claim"": 19}",Claim,But they don't work if you go raise taxes and then the Congress spends it continues to spend that.,BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Claim,NOT_FOUND,NOT_FOUND,NOT_FOUND
26557,The American working man and woman are not taxed too little.,99,15_1988,10,10,48721,48782,,"{""Claim"": 11, ""O"": 1}",Claim,The American working man and woman are not taxed too little.,BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Claim,NOT_FOUND,NOT_FOUND,NOT_FOUND
26558,The Federal Government continues to spend too much.,99,15_1988,11,11,48782,48834,,"{""Claim"": 8, ""O"": 1}",Claim,The Federal Government continues to spend too much.,BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Claim,NOT_FOUND,NOT_FOUND,NOT_FOUND
26559,(Applause),99,15_1988,12,12,48834,48845,,"{""O"": 3}",O,(Applause),BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,O,2303.24,2304.12,NOT_FOUND
26560,BUSH: Hold it.,100,15_1988,0,0,48846,48861,,"{""O"": 5}",O, Hold it.,BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,O,NOT_FOUND,NOT_FOUND,NOT_FOUND
26561,BUSH: More so you than me.,103,15_1988,0,0,49377,49404,,"{""O"": 3, ""Claim"": 5}",Claim, More so you than me.,BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Claim,NOT_FOUND,NOT_FOUND,NOT_FOUND
26562,"BUSH: No, but you got to go back to what social security was when it was created.",105,15_1988,0,0,49443,49525,,"{""O"": 6, ""Premise"": 14}",Premise," No, but you got to go back to what social security was when it was created.",BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Premise,NOT_FOUND,NOT_FOUND,NOT_FOUND
26563,It wasn't created as a welfare program.,105,15_1988,1,1,49525,49565,,"{""Claim"": 8, ""O"": 1}",Claim,It wasn't created as a welfare program.,BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Claim,NOT_FOUND,NOT_FOUND,NOT_FOUND
26564,It wasn't created that is it was created as a whole retirement or supplement to retirement program.,105,15_1988,2,2,49565,49665,,"{""Claim"": 18, ""O"": 1}",Claim,It wasn't created that is it was created as a whole retirement or supplement to retirement program.,BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Claim,NOT_FOUND,NOT_FOUND,NOT_FOUND
26565,It wasn't created as a welfare program.,105,15_1988,3,3,49525,49565,,{},,It wasn't created as a welfare program.,BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Mixed,NOT_FOUND,NOT_FOUND,NOT_FOUND
26566,"So, here's what's happened.",105,15_1988,4,4,49705,49733,,"{""O"": 3, ""Premise"": 5}",Premise,"So, here's what's happened.",BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Premise,NOT_FOUND,NOT_FOUND,NOT_FOUND
26567,"We came into office and the Social Security Trust Fund was in great jeopardy and the President took the leadership working with the Democrats and the Republicans in Congress some tough calls were made and the Social Security Trust Fund was put back into sound, solvent condition.",105,15_1988,5,5,49733,50013,,"{""Premise"": 47, ""O"": 2}",Premise,"We came into office and the Social Security Trust Fund was in great jeopardy and the President took the leadership working with the Democrats and the Republicans in Congress some tough calls were made and the Social Security Trust Fund was put back into sound, solvent condition.",BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Premise,NOT_FOUND,NOT_FOUND,NOT_FOUND
26568,"So, I don't want to fool around with it.",105,15_1988,6,6,50013,50054,,"{""O"": 3, ""Premise"": 9}",Premise,"So, I don't want to fool around with it.",BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Premise,NOT_FOUND,NOT_FOUND,NOT_FOUND
26569,And there are several there's a good political reason because it's just about this time of year that the Democrats start saying the Republicans are going to take away your Social Security.,105,15_1988,7,7,50054,50243,,"{""O"": 6, ""Claim"": 6, ""Premise"": 23}",Premise,And there are several there's a good political reason because it's just about this time of year that the Democrats start saying the Republicans are going to take away your Social Security.,BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Mixed,NOT_FOUND,NOT_FOUND,NOT_FOUND
26570,It always works that way.,105,15_1988,8,8,50243,50269,,"{""Claim"": 5, ""O"": 1}",Claim,It always works that way.,BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Claim,NOT_FOUND,NOT_FOUND,NOT_FOUND
26571,I've seen it.,105,15_1988,9,9,50269,50283,,"{""Premise"": 4, ""O"": 1}",Premise,I've seen it.,BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Premise,NOT_FOUND,NOT_FOUND,NOT_FOUND
26572,In precinct politics in Texas and I've seen it at the national level.,105,15_1988,10,10,50283,50353,,"{""Premise"": 14, ""O"": 1}",Premise,In precinct politics in Texas and I've seen it at the national level.,BUSH,Candidate,TEST,13 Oct 1988,1988,George H. W. Bush,Premise,NOT_FOUND,NOT_FOUND,NOT_FOUND
