,Text,Part,Document,Order,Sentence,Start,End,Annotator,Tag,Component,Speech,Speaker,SpeakerType,Set,Date,Year,Name,MainTag,NewBegin,NewEnd,idClip
6399,We should be helping them build schools to compete for those hearts and minds of the people in the region so that we're actually able to take on terrorism.,89,34_2008,18,18,46628,46784,,"{""Claim"": 20, ""Premise"": 10, ""O"": 1}",Claim,We should be helping them build schools to compete for those hearts and minds of the people in the region so that we're actually able to take on terrorism.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Mixed,2709.88,2719.84,NOT_FOUND
6400,"And by the way, that's where bin Laden lives and we will go at him if we have actionable intelligence.",89,34_2008,19,19,46784,46887,,"{""O"": 7, ""Premise"": 6, ""Claim"": 10}",Claim,"And by the way, that's where bin Laden lives and we will go at him if we have actionable intelligence.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Mixed,2719.84,2725.72,NOT_FOUND
6401,"PALIN: Both are extremely dangerous, of course.",91,34_2008,0,0,46987,47035,,"{""O"": 3, ""Claim"": 7}",Claim," Both are extremely dangerous, of course.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,2730.88,2733.04,NOT_FOUND
6402,"And as for who termed that central war on terror being in Iraq, it was General Petraeus and al Qaeda, both leaders there and it's probably the only thing that they're ever going to agree on, but that it was a central war on terror is in Iraq.",91,34_2008,1,1,47035,47278,,"{""O"": 20, ""Claim"": 34}",Claim,"And as for who termed that central war on terror being in Iraq, it was General Petraeus and al Qaeda, both leaders there and it's probably the only thing that they're ever going to agree on, but that it was a central war on terror is in Iraq.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,2733.04,2745.4,NOT_FOUND
6403,You don't have to believe me or John McCain on that.,91,34_2008,2,2,47278,47331,,"{""Claim"": 12, ""O"": 1}",Claim,You don't have to believe me or John McCain on that.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,2745.4,2747.72,NOT_FOUND
6404,"I would believe Petraeus and that leader of al Qaeda.An armed, nuclear armed especially, Iran is so extremely dangerous to consider.",91,34_2008,3,3,47331,47464,,"{""O"": 10, ""Claim"": 14}",Claim,"I would believe Petraeus and that leader of al Qaeda.An armed, nuclear armed especially, Iran is so extremely dangerous to consider.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,2747.72,2757.48,NOT_FOUND
6405,They cannot be allowed to acquire nuclear weapons period.,91,34_2008,4,4,47464,47522,,"{""Claim"": 10, ""O"": 1}",Claim,They cannot be allowed to acquire nuclear weapons period.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,2757.48,2762.0,NOT_FOUND
6406,Israel is in jeopardy of course when we're dealing with Ahmadinejad as a leader of Iran.,91,34_2008,5,5,47522,47611,,"{""Claim"": 17, ""O"": 1}",Claim,Israel is in jeopardy of course when we're dealing with Ahmadinejad as a leader of Iran.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,2762.0,2767.8,NOT_FOUND
6407,"Iran claiming that Israel is, he termed it, a stinking corpse, a country that should be wiped off the face of the earth.",91,34_2008,6,6,47611,47732,,"{""Premise"": 26, ""O"": 1}",Premise,"Iran claiming that Israel is, he termed it, a stinking corpse, a country that should be wiped off the face of the earth.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Premise,2767.8,2776.68,NOT_FOUND
6408,"Now a leader like Ahmadinejad who is not sane or stable when he says things like that is not one whom we can allow to acquire nuclear energy, nuclear weapons.",91,34_2008,7,7,47732,47891,,"{""O"": 2, ""Claim"": 30}",Claim,"Now a leader like Ahmadinejad who is not sane or stable when he says things like that is not one whom we can allow to acquire nuclear energy, nuclear weapons.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,2776.68,2787.8,NOT_FOUND
6409,"Ahmadinejad, Kim Jong Il, the Castro brothers, others who are dangerous dictators are ones that Barack Obama has said he would be willing to meet with without preconditions being met first.",91,34_2008,8,8,47891,48081,,"{""O"": 35}",O,"Ahmadinejad, Kim Jong Il, the Castro brothers, others who are dangerous dictators are ones that Barack Obama has said he would be willing to meet with without preconditions being met first.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,O,2787.8,2800.84,NOT_FOUND
6410,An issue like that taken up by a presidential candidate goes beyond naivete and goes beyond poor judgment.,91,34_2008,9,9,48081,48188,,"{""Claim"": 18, ""O"": 1}",Claim,An issue like that taken up by a presidential candidate goes beyond naivete and goes beyond poor judgment.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,2800.84,2807.6,NOT_FOUND
6411,"A statement that he made like that is downright dangerous, because leaders like Ahmadinejad who would seek to acquire nuclear weapons and wipe off the face of the earth an ally like we have in Israel should not be met with without preconditions and diplomatic efforts being undertaken first.",91,34_2008,10,10,48188,48480,,"{""Claim"": 10, ""O"": 2, ""Premise"": 39}",Premise,"A statement that he made like that is downright dangerous, because leaders like Ahmadinejad who would seek to acquire nuclear weapons and wipe off the face of the earth an ally like we have in Israel should not be met with without preconditions and diplomatic efforts being undertaken first.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Mixed,2807.6,2825.88,NOT_FOUND
6412,"PALIN: No, and Dr. Henry Kissinger especially.",93,34_2008,0,0,48724,48771,,"{""O"": 3, ""Claim"": 7}",Claim," No, and Dr. Henry Kissinger especially.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,2842.44,2844.84,NOT_FOUND
6413,I had a good conversation with him recently.,93,34_2008,1,1,48771,48816,,"{""O"": 9}",O,I had a good conversation with him recently.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,O,2844.84,2847.28,NOT_FOUND
6414,And he shared with me also his passion for diplomacy.,93,34_2008,2,2,48816,48870,,"{""O"": 11}",O,And he shared with me also his passion for diplomacy.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,O,2847.28,2851.52,NOT_FOUND
6415,And that's what John McCain and I would engage in also.,93,34_2008,3,3,48870,48926,,"{""Claim"": 12, ""O"": 1}",Claim,And that's what John McCain and I would engage in also.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,2851.52,2854.28,NOT_FOUND
6416,"But again, with some of these dictators who hate America and hate what we stand for, with our freedoms, our democracy, our tolerance, our respect for women's rights, those who would try to destroy what we stand for cannot be met with just sitting down on a presidential level as Barack Obama had said he would be willing to do.",93,34_2008,4,4,48926,49254,,"{""O"": 36, ""Claim"": 33}",O,"But again, with some of these dictators who hate America and hate what we stand for, with our freedoms, our democracy, our tolerance, our respect for women's rights, those who would try to destroy what we stand for cannot be met with just sitting down on a presidential level as Barack Obama had said he would be willing to do.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Mixed,2854.28,2875.68,NOT_FOUND
6417,That is beyond bad judgment.,93,34_2008,5,5,49254,49283,,"{""Claim"": 5, ""O"": 1}",Claim,That is beyond bad judgment.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,2875.68,2877.64,NOT_FOUND
6418,"That is dangerous.No, diplomacy is very important.",93,34_2008,6,6,49283,49334,,"{""Claim"": 8, ""O"": 1}",Claim,"That is dangerous.No, diplomacy is very important.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,2877.64,2880.8,NOT_FOUND
6419,"First and foremost, that is what we would engage in.",93,34_2008,7,7,49334,49387,,"{""Claim"": 11, ""O"": 1}",Claim,"First and foremost, that is what we would engage in.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,2880.8,2883.56,NOT_FOUND
6420,But diplomacy is hard work by serious people.,93,34_2008,8,8,49387,49433,,"{""Claim"": 8, ""O"": 1}",Claim,But diplomacy is hard work by serious people.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,2883.56,2887.12,NOT_FOUND
6421,It's lining out clear objectives and having your friends and your allies ready to back you up there and have sanctions lined up also before any kind of presidential summit would take place.,93,34_2008,9,9,49433,49623,,"{""Premise"": 34, ""O"": 1}",Premise,It's lining out clear objectives and having your friends and your allies ready to back you up there and have sanctions lined up also before any kind of presidential summit would take place.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Premise,2887.12,2897.76,NOT_FOUND
6422,BIDEN: Can I clarify this?,95,34_2008,0,0,49642,49669,,"{""O"": 7}",O, Can I clarify this?,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,O,2898.12,2899.36,NOT_FOUND
6423,That's just simply not true about Barack Obama.,95,34_2008,1,1,49669,49717,,"{""Claim"": 9, ""O"": 1}",Claim,That's just simply not true about Barack Obama.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,2899.36,2903.0,NOT_FOUND
6424,He did not say sit down with Ahmadinejad.,95,34_2008,2,2,49717,49759,,"{""Claim"": 8, ""O"": 1}",Claim,He did not say sit down with Ahmadinejad.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,2903.0,2905.28,NOT_FOUND
6425,"BIDEN: The fact of the matter is, it surprises me that Senator McCain doesn't realize that Ahmadinejad does not control the security apparatus in Iran.",96,34_2008,0,0,49760,49912,,"{""O"": 10, ""Claim"": 19}",Claim," The fact of the matter is, it surprises me that Senator McCain doesn't realize that Ahmadinejad does not control the security apparatus in Iran.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,2905.28,2913.64,NOT_FOUND
6426,"The theocracy controls the security apparatus, number one.Number two, five secretaries of state did say we should talk with and sit down.",96,34_2008,1,1,49912,50050,,"{""Claim"": 6, ""O"": 6, ""Premise"": 13}",Premise,"The theocracy controls the security apparatus, number one.Number two, five secretaries of state did say we should talk with and sit down.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Mixed,2913.64,2921.88,NOT_FOUND
6427,"Now, John and Governor Palin now say they're all for -- they have a passion, I think the phrase was, a passion for diplomacy and that we have to bring our friends and allies along.",96,34_2008,2,2,50050,50231,,"{""O"": 40}",O,"Now, John and Governor Palin now say they're all for -- they have a passion, I think the phrase was, a passion for diplomacy and that we have to bring our friends and allies along.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,O,2921.88,2930.64,NOT_FOUND
6428,"Our friends and allies have been saying, Gwen, ""Sit down.",96,34_2008,3,3,50231,50289,,"{""Premise"": 14}",Premise,"Our friends and allies have been saying, Gwen, ""Sit down.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,2930.64,2933.96,NOT_FOUND
6429,Talk.,96,34_2008,4,4,50289,50295,,"{""Premise"": 2}",Premise,Talk.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,2934.96,2935.88,NOT_FOUND
6430,Talk.,96,34_2008,5,5,50289,50295,,{},,Talk.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Mixed,2934.96,2935.88,NOT_FOUND
6431,"Talk.""",96,34_2008,6,6,50301,50308,,"{""Premise"": 3}",Premise,"Talk.""",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,2935.88,2937.28,NOT_FOUND
6432,"Our friends and allies have been saying that, five secretaries of state, three of them Republicans.",96,34_2008,7,7,50308,50408,,"{""Premise"": 18, ""O"": 1}",Premise,"Our friends and allies have been saying that, five secretaries of state, three of them Republicans.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,2937.28,2942.28,NOT_FOUND
6433,"And John McCain has said he would go along with an agreement, but he wouldn't sit down.",96,34_2008,8,8,50408,50496,,"{""Premise"": 19, ""O"": 1}",Premise,"And John McCain has said he would go along with an agreement, but he wouldn't sit down.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,2942.28,2946.76,NOT_FOUND
6434,"Now, how do you do that when you don't have your administration sit down and talk with the adversary?",96,34_2008,9,9,50496,50598,,"{""O"": 22}",O,"Now, how do you do that when you don't have your administration sit down and talk with the adversary?",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,O,2946.76,2952.04,NOT_FOUND
6435,And look what President Bush did.,96,34_2008,10,10,50598,50632,,"{""Premise"": 6, ""O"": 1}",Premise,And look what President Bush did.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,2952.04,2953.84,NOT_FOUND
6436,"After five years, he finally sent a high-ranking diplomat to meet with the highest-ranking diplomats in Iran, in Europe, to try to work out an arrangement.",96,34_2008,11,11,50632,50788,,"{""Premise"": 29, ""O"": 1}",Premise,"After five years, he finally sent a high-ranking diplomat to meet with the highest-ranking diplomats in Iran, in Europe, to try to work out an arrangement.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,2953.84,2963.24,NOT_FOUND
6437,Our allies are on that same page.,96,34_2008,12,12,50788,50822,,"{""Claim"": 7, ""O"": 1}",Claim,Our allies are on that same page.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,2963.24,2965.92,NOT_FOUND
6438,"And if we don't go the extra mile on diplomacy, what makes you think the allies are going to sit with us?",96,34_2008,13,13,50822,50928,,"{""Premise"": 24, ""O"": 1}",Premise,"And if we don't go the extra mile on diplomacy, what makes you think the allies are going to sit with us?",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,2965.92,2969.96,NOT_FOUND
6439,"The last point I'll make, John McCain said as recently as a couple of weeks ago he wouldn't even sit down with the government of Spain, a NATO ally that has troops in Afghanistan with us now.",96,34_2008,14,14,50928,51120,,"{""O"": 8, ""Premise"": 34}",Premise,"The last point I'll make, John McCain said as recently as a couple of weeks ago he wouldn't even sit down with the government of Spain, a NATO ally that has troops in Afghanistan with us now.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,2969.96,2984.96,NOT_FOUND
6440,I find that incredible.,96,34_2008,15,15,51120,51144,,"{""Claim"": 4, ""O"": 1}",Claim,I find that incredible.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,2984.96,2987.12,NOT_FOUND
6441,PALIN: Yes.,98,34_2008,0,0,51214,51226,,"{""O"": 4}",O, Yes.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,O,1754.8,1755.12,NOT_FOUND
6442,PALIN: A two-state solution is the solution.,100,34_2008,0,0,51434,51479,,"{""O"": 3, ""Claim"": 6}",Claim, A two-state solution is the solution.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,3000.76,3003.4,NOT_FOUND
6443,"And Secretary Rice, having recently met with leaders on one side or the other there, also, still in these waning days of the Bush administration, trying to forge that peace, and that needs to be done, and that will be top of an agenda item, also, under a McCain-Palin administration.Israel is our strongest and best ally in the Middle East.",100,34_2008,1,1,51479,51820,,"{""O"": 39, ""Claim"": 30}",O,"And Secretary Rice, having recently met with leaders on one side or the other there, also, still in these waning days of the Bush administration, trying to forge that peace, and that needs to be done, and that will be top of an agenda item, also, under a McCain-Palin administration.Israel is our strongest and best ally in the Middle East.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Mixed,3003.4,3024.44,NOT_FOUND
6444,"We have got to assure them that we will never allow a second Holocaust, despite, again, warnings from Iran and any other country that would seek to destroy Israel, that that is what they would like to see.",100,34_2008,2,2,51820,52026,,"{""Claim"": 14, ""O"": 29}",O,"We have got to assure them that we will never allow a second Holocaust, despite, again, warnings from Iran and any other country that would seek to destroy Israel, that that is what they would like to see.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Mixed,3024.44,3037.12,NOT_FOUND
6445,We will support Israel.,100,34_2008,3,3,52026,52050,,"{""Claim"": 4, ""O"": 1}",Claim,We will support Israel.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,3037.12,3038.68,NOT_FOUND
6446,"A two-state solution, building our embassy, also, in Jerusalem, those things that we look forward to being able to accomplish, with this peace-seeking nation, and they have a track record of being able to forge these peace agreements.",100,34_2008,4,4,52050,52285,,"{""Claim"": 24, ""O"": 8, ""Premise"": 13}",Claim,"A two-state solution, building our embassy, also, in Jerusalem, those things that we look forward to being able to accomplish, with this peace-seeking nation, and they have a track record of being able to forge these peace agreements.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Mixed,3038.68,3051.24,NOT_FOUND
6447,They succeeded with Jordan.,100,34_2008,5,5,52285,52313,,"{""Premise"": 4, ""O"": 1}",Premise,They succeeded with Jordan.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Premise,3051.24,3052.8,NOT_FOUND
6448,They succeeded with Egypt.,100,34_2008,6,6,52313,52340,,"{""Premise"": 4, ""O"": 1}",Premise,They succeeded with Egypt.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Premise,3052.8,3054.44,NOT_FOUND
6449,"I'm sure that we're going to see more success there, also.",100,34_2008,7,7,52340,52399,,"{""Claim"": 14, ""O"": 1}",Claim,"I'm sure that we're going to see more success there, also.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,3054.44,3057.08,NOT_FOUND
6450,"It's got to be a commitment of the United States of America, though.",100,34_2008,8,8,52399,52468,,"{""Claim"": 15, ""O"": 1}",Claim,"It's got to be a commitment of the United States of America, though.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,3057.08,3060.28,NOT_FOUND
6451,"And I can promise you, in a McCain-Palin administration, that commitment is there to work with our friends in Israel.",100,34_2008,9,9,52468,52586,,"{""O"": 2, ""Claim"": 21}",Claim,"And I can promise you, in a McCain-Palin administration, that commitment is there to work with our friends in Israel.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,3060.28,3066.6,NOT_FOUND
6452,"BIDEN: Gwen, no one in the United States Senate has been a better friend to Israel than Joe Biden.",102,34_2008,0,0,52605,52704,,"{""O"": 5, ""Claim"": 17}",Claim," Gwen, no one in the United States Senate has been a better friend to Israel than Joe Biden.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,3067.64,3073.68,NOT_FOUND
6453,"I would have never, ever joined this ticket were I not absolutely sure Barack Obama shared my passion.But you asked a question about whether or not this administration's policy had made sense or something to that effect.",102,34_2008,1,1,52704,52925,,"{""Claim"": 19, ""O"": 21}",O,"I would have never, ever joined this ticket were I not absolutely sure Barack Obama shared my passion.But you asked a question about whether or not this administration's policy had made sense or something to that effect.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Mixed,3073.68,3085.96,NOT_FOUND
6454,"It has been an abject failure, this administration's policy.",102,34_2008,2,2,52925,52986,,"{""Claim"": 11, ""O"": 1}",Claim,"It has been an abject failure, this administration's policy.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,3085.96,3090.04,NOT_FOUND
6455,"In fairness to Secretary Rice, she's trying to turn it around now in the seventh or eighth year.",102,34_2008,3,3,52986,53083,,"{""Claim"": 20, ""O"": 1}",Claim,"In fairness to Secretary Rice, she's trying to turn it around now in the seventh or eighth year.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,3090.04,3094.76,NOT_FOUND
6456,Here's what the president said when we said no.,102,34_2008,4,4,53083,53131,,"{""O"": 11}",O,Here's what the president said when we said no.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,O,3094.76,3097.88,NOT_FOUND
6457,"He insisted on elections on the West Bank, when I said, and others said, and Barack Obama said, ""Big mistake.",102,34_2008,5,5,53131,53241,,"{""O"": 18, ""Premise"": 8}",O,"He insisted on elections on the West Bank, when I said, and others said, and Barack Obama said, ""Big mistake.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Mixed,3097.88,3104.36,NOT_FOUND
6458,Hamas will win.,102,34_2008,6,6,53241,53257,,"{""Premise"": 4}",Premise,Hamas will win.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,3104.36,3105.56,NOT_FOUND
6459,"You'll legitimize them.""",102,34_2008,7,7,53257,53282,,"{""Premise"": 6}",Premise,"You'll legitimize them.""",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,3105.56,3107.08,NOT_FOUND
6460,What happened?,102,34_2008,8,8,53282,53297,,"{""O"": 3}",O,What happened?,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,O,3107.08,3107.88,NOT_FOUND
6461,Hamas won.,102,34_2008,9,9,53297,53308,,"{""Premise"": 2, ""O"": 1}",Premise,Hamas won.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,3107.88,3108.68,NOT_FOUND
6462,"When we kicked -- along with France, we kicked Hezbollah out of Lebanon, I said and Barack said, ""Move NATO forces in there.",102,34_2008,10,10,53308,53433,,"{""Premise"": 28}",Premise,"When we kicked -- along with France, we kicked Hezbollah out of Lebanon, I said and Barack said, ""Move NATO forces in there.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,3108.68,3116.64,NOT_FOUND
6463,"Fill the vacuum, because if you don't know -- if you don't, Hezbollah will control it.""",102,34_2008,11,11,53433,53521,,"{""Premise"": 22}",Premise,"Fill the vacuum, because if you don't know -- if you don't, Hezbollah will control it.""",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,3116.64,3121.48,NOT_FOUND
6464,Now what's happened?,102,34_2008,12,12,53521,53542,,"{""O"": 5}",O,Now what's happened?,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,O,3121.48,3122.64,NOT_FOUND
6465,Hezbollah is a legitimate part of the government in the country immediately to the north of Israel.,102,34_2008,13,13,53542,53642,,"{""Premise"": 17, ""O"": 1}",Premise,Hezbollah is a legitimate part of the government in the country immediately to the north of Israel.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,3122.64,3130.32,NOT_FOUND
6466,"The fact of the matter is, the policy of this administration has been an abject failure.",102,34_2008,14,14,53642,53731,,"{""O"": 8, ""Claim"": 10}",Claim,"The fact of the matter is, the policy of this administration has been an abject failure.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,3130.32,3134.92,NOT_FOUND
6467,"And speaking of freedom being on the march, the only thing on the march is Iran.",102,34_2008,15,15,53731,53812,,"{""Claim"": 17, ""O"": 1}",Claim,"And speaking of freedom being on the march, the only thing on the march is Iran.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,3134.92,3139.96,NOT_FOUND
6468,It's closer to a bomb.,102,34_2008,16,16,53812,53835,,"{""Claim"": 6, ""O"": 1}",Claim,It's closer to a bomb.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,3139.96,3141.36,NOT_FOUND
6469,"Its proxies now have a major stake in Lebanon, as well as in the Gaza Strip with Hamas.",102,34_2008,17,17,53835,53923,,"{""Premise"": 19, ""O"": 1}",Premise,"Its proxies now have a major stake in Lebanon, as well as in the Gaza Strip with Hamas.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,3141.36,3147.6,NOT_FOUND
6470,"We will change this policy with thoughtful, real, live diplomacy that understands that you must back Israel in letting them negotiate, support their negotiation, and stand with them, not insist on policies like this administration has.",102,34_2008,18,18,53923,54159,,"{""Claim"": 41, ""O"": 1}",Claim,"We will change this policy with thoughtful, real, live diplomacy that understands that you must back Israel in letting them negotiate, support their negotiation, and stand with them, not insist on policies like this administration has.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,3147.6,3164.04,NOT_FOUND
6471,"IFILL: Has this administration's policy been an abject failure, as the senator says, Governor?",102,34_2008,19,19,54159,54254,,"{""O"": 19}",O," Has this administration's policy been an abject failure, as the senator says, Governor?",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,O,NOT_FOUND,NOT_FOUND,NOT_FOUND
6472,"PALIN: No, I do not believe that it has been.",103,34_2008,0,0,54256,54302,,"{""O"": 3, ""Claim"": 10}",Claim," No, I do not believe that it has been.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,3168.76,3170.44,NOT_FOUND
6473,"But I'm so encouraged to know that we both love Israel, and I think that is a good thing to get to agree on, Senator Biden.",103,34_2008,1,1,54302,54426,,"{""O"": 5, ""Claim"": 25}",Claim,"But I'm so encouraged to know that we both love Israel, and I think that is a good thing to get to agree on, Senator Biden.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,3170.44,3176.12,NOT_FOUND
6474,"I respect your position on that.No, in fact, when we talk about the Bush administration, there's a time, too, when Americans are going to say, ""Enough is enough with your ticket,"" on constantly looking backwards, and pointing fingers, and doing the blame game.",103,34_2008,2,2,54426,54687,,"{""O"": 6, ""Claim"": 50}",Claim,"I respect your position on that.No, in fact, when we talk about the Bush administration, there's a time, too, when Americans are going to say, ""Enough is enough with your ticket,"" on constantly looking backwards, and pointing fingers, and doing the blame game.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,3176.12,3189.8,NOT_FOUND
6475,There have been huge blunders in the war.,103,34_2008,3,3,54687,54729,,"{""Claim"": 8, ""O"": 1}",Claim,There have been huge blunders in the war.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,3189.8,3192.0,NOT_FOUND
6476,"There have been huge blunders throughout this administration, as there are with every administration.",103,34_2008,4,4,54729,54831,,"{""Claim"": 15, ""O"": 1}",Claim,"There have been huge blunders throughout this administration, as there are with every administration.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,3192.0,3196.32,NOT_FOUND
6477,"But for a ticket that wants to talk about change and looking into the future, there's just too much finger-pointing backwards to ever make us believe that that's where you're going.",103,34_2008,5,5,54831,55013,,"{""Claim"": 35, ""O"": 1}",Claim,"But for a ticket that wants to talk about change and looking into the future, there's just too much finger-pointing backwards to ever make us believe that that's where you're going.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,3196.32,3205.44,NOT_FOUND
6478,"Positive change is coming, though.",103,34_2008,6,6,55013,55048,,"{""Claim"": 6, ""O"": 1}",Claim,"Positive change is coming, though.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,3205.44,3207.12,NOT_FOUND
6479,Reform of government is coming.,103,34_2008,7,7,55048,55080,,"{""Claim"": 5, ""O"": 1}",Claim,Reform of government is coming.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,3207.12,3209.24,NOT_FOUND
